,,,Cell Identity_0,,,,R0 RSRP_0,,,,R0 RS-CINR_0,,,,R0 RSRQ_0
45967.93184,-97.3383984,49.88309282,411,45967.93184,-97.3383984,49.88309282,-118.79,45967.93184,-97.3383984,49.88309282,-12.77,45967.93184,-97.3383984,49.88309282,-23.8
45967.93185,-97.33841023,49.88309124,411,45967.93185,-97.33841023,49.88309124,-120.66,45967.93185,-97.33841023,49.88309124,-10.89,45967.93185,-97.33841023,49.88309124,-21.86
45967.93186,-97.33842595,49.88308913,411,45967.93186,-97.33842595,49.88308913,-119.98,45967.93186,-97.33842595,49.88308913,-9.55,45967.93186,-97.33842595,49.88308913,-20.85
45967.93187,-97.33843784,49.88308754,411,45967.93187,-97.33843784,49.88308754,-130.89,45967.93187,-97.33843784,49.88308754,-13.78,45967.93187,-97.33843784,49.88308754,-25.06
45967.93189,-97.33844949,49.88308598,411,45967.93189,-97.33844949,49.88308598,-126.64,45967.93189,-97.33844949,49.88308598,-15.21,45967.93189,-97.33844949,49.88308598,-26.06
45967.9319,-97.33846291,49.88308418,411,45967.9319,-97.33846291,49.88308418,-117.33,45967.9319,-97.33846291,49.88308418,-14.07,45967.9319,-97.33846291,49.88308418,-24.99
45967.93191,-97.33847476,49.8830826,411,45967.93191,-97.33847476,49.8830826,-126.35,45967.93191,-97.33847476,49.8830826,-13.42,45967.93191,-97.33847476,49.8830826,-24.36
45967.93192,-97.33848732,49.88308092,411,45967.93192,-97.33848732,49.88308092,-122.93,45967.93192,-97.33848732,49.88308092,-14.59,45967.93192,-97.33848732,49.88308092,-25.63
45967.93193,-97.33849867,49.8830794,411,45967.93193,-97.33849867,49.8830794,-133.07,45967.93193,-97.33849867,49.8830794,-17.02,45967.93193,-97.33849867,49.8830794,-27.94
45967.93194,-97.33851141,49.88307769,411,45967.93194,-97.33851141,49.88307769,-124.8,45967.93194,-97.33851141,49.88307769,-15.89,45967.93194,-97.33851141,49.88307769,-26.84
45967.93196,-97.33852375,49.88307604,411,45967.93196,-97.33852375,49.88307604,-130.31,45967.93196,-97.33852375,49.88307604,-13.18,45967.93196,-97.33852375,49.88307604,-24.13
45967.93197,-97.33855861,49.8830733,411,45967.93197,-97.33855861,49.8830733,-122.17,45967.93197,-97.33855861,49.8830733,-13.81,45967.93197,-97.33855861,49.8830733,-24.66
45967.93198,-97.33858805,49.88307098,411,45967.93198,-97.33858805,49.88307098,-126.32,45967.93198,-97.33858805,49.88307098,-14.62,45967.93198,-97.33858805,49.88307098,-25.55
45967.93199,-97.33861621,49.88307667,411,45967.93199,-97.33861621,49.88307667,-133.68,45967.93199,-97.33861621,49.88307667,-16.9,45967.93199,-97.33861621,49.88307667,-27.79
45967.932,-97.33861989,49.88309171,411,45967.932,-97.33861989,49.88309171,-123.66,45967.932,-97.33861989,49.88309171,-13.17,45967.932,-97.33861989,49.88309171,-24.1
45967.93201,-97.33862353,49.88310662,411,45967.93201,-97.33862353,49.88310662,-123.42,45967.93201,-97.33862353,49.88310662,-14.07,45967.93201,-97.33862353,49.88310662,-25.23
45967.93202,-97.33862505,49.88311989,411,45967.93202,-97.33862505,49.88311989,-124.43,45967.93202,-97.33862505,49.88311989,-10.96,45967.93202,-97.33862505,49.88311989,-22.32
45967.93204,-97.33859548,49.88312319,411,45967.93204,-97.33859548,49.88312319,-128.88,45967.93204,-97.33859548,49.88312319,-14.8,45967.93204,-97.33859548,49.88312319,-25.64
45967.93205,-97.33856547,49.88312654,411,45967.93205,-97.33856547,49.88312654,-129.8,45967.93205,-97.33856547,49.88312654,-13.16,45967.93205,-97.33856547,49.88312654,-24.39
45967.93206,-97.33853661,49.88312976,411,45967.93206,-97.33853661,49.88312976,-124.71,45967.93206,-97.33853661,49.88312976,-13.57,45967.93206,-97.33853661,49.88312976,-24.51
45967.93207,-97.33851193,49.88313264,411,45967.93207,-97.33851193,49.88313264,-125.57,45967.93207,-97.33851193,49.88313264,-14.18,45967.93207,-97.33851193,49.88313264,-25.26
45967.93208,-97.33849808,49.88313482,411,45967.93208,-97.33849808,49.88313482,-126.77,45967.93208,-97.33849808,49.88313482,-12.69,45967.93208,-97.33849808,49.88313482,-23.93
45967.93209,-97.33848569,49.88313677,411,45967.93209,-97.33848569,49.88313677,-126.55,45967.93209,-97.33848569,49.88313677,-12.76,45967.93209,-97.33848569,49.88313677,-23.86
45967.93211,-97.33847433,49.88313855,411,45967.93211,-97.33847433,49.88313855,-133.69,45967.93211,-97.33847433,49.88313855,-16.03,45967.93211,-97.33847433,49.88313855,-26.96
45967.93212,-97.33845784,49.88314115,411,45967.93212,-97.33845784,49.88314115,-130.4,45967.93212,-97.33845784,49.88314115,-14.56,45967.93212,-97.33845784,49.88314115,-26.3
45967.93213,-97.33844407,49.88314331,411,45967.93213,-97.33844407,49.88314331,-124.25,45967.93213,-97.33844407,49.88314331,-12.2,45967.93213,-97.33844407,49.88314331,-23.35
45967.93214,-97.33843169,49.88314526,411,45967.93214,-97.33843169,49.88314526,-123.58,45967.93214,-97.33843169,49.88314526,-13.12,45967.93214,-97.33843169,49.88314526,-24.11
45967.93215,-97.33841761,49.88314747,411,45967.93215,-97.33841761,49.88314747,-125.91,45967.93215,-97.33841761,49.88314747,-12.61,45967.93215,-97.33841761,49.88314747,-23.79
45967.93216,-97.33840489,49.88314946,411,45967.93216,-97.33840489,49.88314946,-124.86,45967.93216,-97.33840489,49.88314946,-11.55,45967.93216,-97.33840489,49.88314946,-22.55
45967.93218,-97.33840182,49.88314992,411,45967.93218,-97.33840182,49.88314992,-121.27,45967.93218,-97.33840182,49.88314992,-11.3,45967.93218,-97.33840182,49.88314992,-22.28
45967.93219,-97.33838131,49.88315305,411,45967.93219,-97.33838131,49.88315305,-122.2,45967.93219,-97.33838131,49.88315305,-11.1,45967.93219,-97.33838131,49.88315305,-22.25
45967.9322,-97.33837032,49.88315472,411,45967.9322,-97.33837032,49.88315472,-119.72,45967.9322,-97.33837032,49.88315472,-13.14,45967.9322,-97.33837032,49.88315472,-24.12
45967.93221,-97.33835727,49.8831567,411,45967.93221,-97.33835727,49.8831567,-127.19,45967.93221,-97.33835727,49.8831567,-14.1,45967.93221,-97.33835727,49.8831567,-25.19
45967.93222,-97.33834572,49.88315846,411,45967.93222,-97.33834572,49.88315846,-126.03,45967.93222,-97.33834572,49.88315846,-15.07,45967.93222,-97.33834572,49.88315846,-25.96
45967.93223,-97.3383346,49.88316015,411,45967.93223,-97.3383346,49.88316015,-125.92,45967.93223,-97.3383346,49.88316015,-17.52,45967.93223,-97.3383346,49.88316015,-28.37
45967.93224,-97.33832278,49.88316195,411,45967.93224,-97.33832278,49.88316195,-126.36,45967.93224,-97.33832278,49.88316195,-15.38,45967.93224,-97.33832278,49.88316195,-26.25
45967.93226,-97.3383103,49.88316385,411,45967.93226,-97.3383103,49.88316385,-118.42,45967.93226,-97.3383103,49.88316385,-13.12,45967.93226,-97.3383103,49.88316385,-24.96
45967.93227,-97.33829823,49.88316569,411,45967.93227,-97.33829823,49.88316569,-121.68,45967.93227,-97.33829823,49.88316569,-14.71,45967.93227,-97.33829823,49.88316569,-26.36
45967.93228,-97.33828679,49.88316743,411,45967.93228,-97.33828679,49.88316743,-123.7,45967.93228,-97.33828679,49.88316743,-16.2,45967.93228,-97.33828679,49.88316743,-27.1
45967.93229,-97.33827524,49.88316919,411,45967.93229,-97.33827524,49.88316919,-126.23,45967.93229,-97.33827524,49.88316919,-17.1,45967.93229,-97.33827524,49.88316919,-28.03
45967.9323,-97.33825907,49.88317142,411,45967.9323,-97.33825907,49.88317142,-123.52,45967.9323,-97.33825907,49.88317142,-15.44,45967.9323,-97.33825907,49.88317142,-26.59
45967.93231,-97.33822778,49.88317561,411,45967.93231,-97.33822778,49.88317561,-121.59,45967.93231,-97.33822778,49.88317561,-15.56,45967.93231,-97.33822778,49.88317561,-26.53
45967.93233,-97.33820509,49.88317865,411,45967.93233,-97.33820509,49.88317865,-118.51,45967.93233,-97.33820509,49.88317865,-16.61,45967.93233,-97.33820509,49.88317865,-27.78
45967.93234,-97.33820484,49.88319168,411,45967.93234,-97.33820484,49.88319168,-115.36,45967.93234,-97.33820484,49.88319168,-15.62,45967.93234,-97.33820484,49.88319168,-26.57
45967.93235,-97.33821025,49.88320856,411,45967.93235,-97.33821025,49.88320856,-120.09,45967.93235,-97.33821025,49.88320856,-16.13,45967.93235,-97.33821025,49.88320856,-27.03
45967.93236,-97.33821515,49.88322385,411,45967.93236,-97.33821515,49.88322385,-115.38,45967.93236,-97.33821515,49.88322385,-13.71,45967.93236,-97.33821515,49.88322385,-24.67
45967.93237,-97.33821592,49.88322626,411,45967.93237,-97.33821592,49.88322626,-115.57,45967.93237,-97.33821592,49.88322626,-15.22,45967.93237,-97.33821592,49.88322626,-26.11
45967.93238,-97.33822486,49.88325414,411,45967.93238,-97.33822486,49.88325414,-119.21,45967.93238,-97.33822486,49.88325414,-15.02,45967.93238,-97.33822486,49.88325414,-25.97
45967.9324,-97.33824647,49.88325334,411,45967.9324,-97.33824647,49.88325334,-117.62,45967.9324,-97.33824647,49.88325334,-14.96,45967.9324,-97.33824647,49.88325334,-26.05
45967.93241,-97.33826992,49.88325053,411,45967.93241,-97.33826992,49.88325053,-120.75,45967.93241,-97.33826992,49.88325053,-16.51,45967.93241,-97.33826992,49.88325053,-27.4
45967.93242,-97.33829351,49.8832477,411,45967.93242,-97.33829351,49.8832477,-119.21,45967.93242,-97.33829351,49.8832477,-17.71,45967.93242,-97.33829351,49.8832477,-28.49
45967.93243,-97.33831522,49.88324509,411,45967.93243,-97.33831522,49.88324509,-113.66,45967.93243,-97.33831522,49.88324509,-14.85,45967.93243,-97.33831522,49.88324509,-25.89
45967.93244,-97.33833437,49.8832428,411,45967.93244,-97.33833437,49.8832428,-123.56,45967.93244,-97.33833437,49.8832428,-17.18,45967.93244,-97.33833437,49.8832428,-28.1
45967.93245,-97.33836281,49.88323939,411,45967.93245,-97.33836281,49.88323939,-119.24,45967.93245,-97.33836281,49.88323939,-15.59,45967.93245,-97.33836281,49.88323939,-26.45
45967.93246,-97.33838741,49.88323644,411,45967.93246,-97.33838741,49.88323644,-126.59,45967.93246,-97.33838741,49.88323644,-18.4,45967.93246,-97.33838741,49.88323644,-29.28
45967.93248,-97.33840637,49.88323421,411,45967.93248,-97.33840637,49.88323421,-129.61,45967.93248,-97.33840637,49.88323421,-19.42,45967.93248,-97.33840637,49.88323421,-30.25
45967.93249,-97.33841473,49.88323336,411,45967.93249,-97.33841473,49.88323336,-117.05,45967.93249,-97.33841473,49.88323336,-14.99,45967.93249,-97.33841473,49.88323336,-25.88
45967.9325,-97.33842278,49.88323256,411,45967.9325,-97.33842278,49.88323256,-123.45,45967.9325,-97.33842278,49.88323256,-17.96,45967.9325,-97.33842278,49.88323256,-28.72
45967.93251,-97.33842862,49.88323197,411,45967.93251,-97.33842862,49.88323197,-115.22,45967.93251,-97.33842862,49.88323197,-15.28,45967.93251,-97.33842862,49.88323197,-26.41
45967.93252,-97.33843888,49.88323094,411,45967.93252,-97.33843888,49.88323094,-122.52,45967.93252,-97.33843888,49.88323094,-17.09,45967.93252,-97.33843888,49.88323094,-27.88
45967.93253,-97.3384473,49.88323009,411,45967.93253,-97.3384473,49.88323009,-124.73,45967.93253,-97.3384473,49.88323009,-15.55,45967.93253,-97.3384473,49.88323009,-26.69
45967.93255,-97.33845573,49.88322924,411,45967.93255,-97.33845573,49.88322924,-127.14,45967.93255,-97.33845573,49.88322924,-15.77,45967.93255,-97.33845573,49.88322924,-26.68
45967.93256,-97.33846381,49.88322843,411,45967.93256,-97.33846381,49.88322843,-117.62,45967.93256,-97.33846381,49.88322843,-12.46,45967.93256,-97.33846381,49.88322843,-23.46
45967.93257,-97.3384719,49.88322762,411,45967.93257,-97.3384719,49.88322762,-121.61,45967.93257,-97.3384719,49.88322762,-12.28,45967.93257,-97.3384719,49.88322762,-23.4
45967.93258,-97.3384789,49.88322691,411,45967.93258,-97.3384789,49.88322691,-120.58,45967.93258,-97.3384789,49.88322691,-10.9,45967.93258,-97.3384789,49.88322691,-22.18
45967.93259,-97.33848861,49.88322594,411,45967.93259,-97.33848861,49.88322594,-122.33,45967.93259,-97.33848861,49.88322594,-11.57,45967.93259,-97.33848861,49.88322594,-22.69
45967.9326,-97.33849687,49.88322511,411,45967.9326,-97.33849687,49.88322511,-119.5,45967.9326,-97.33849687,49.88322511,-12.56,45967.9326,-97.33849687,49.88322511,-23.52
45967.93262,-97.33850439,49.88322435,411,45967.93262,-97.33850439,49.88322435,-124.45,45967.93262,-97.33850439,49.88322435,-13.89,45967.93262,-97.33850439,49.88322435,-25.1
45967.93263,-97.3385128,49.8832235,411,45967.93263,-97.3385128,49.8832235,-119.2,45967.93263,-97.3385128,49.8832235,-14.71,45967.93263,-97.3385128,49.8832235,-25.68
45967.93264,-97.33851925,49.88322285,411,45967.93264,-97.33851925,49.88322285,-121.46,45967.93264,-97.33851925,49.88322285,-14.06,45967.93264,-97.33851925,49.88322285,-25
45967.93265,-97.33852902,49.88322187,411,45967.93265,-97.33852902,49.88322187,-121.64,45967.93265,-97.33852902,49.88322187,-13.62,45967.93265,-97.33852902,49.88322187,-25.85
45967.93266,-97.33853755,49.88322102,411,45967.93266,-97.33853755,49.88322102,-125.52,45967.93266,-97.33853755,49.88322102,-17.14,45967.93266,-97.33853755,49.88322102,-28.09
45967.93267,-97.33854563,49.8832202,411,45967.93267,-97.33854563,49.8832202,-129.38,45967.93267,-97.33854563,49.8832202,-17.05,45967.93267,-97.33854563,49.8832202,-28.1
45967.93268,-97.33855393,49.88321937,411,45967.93268,-97.33855393,49.88321937,-129.85,45967.93268,-97.33855393,49.88321937,-16.32,45967.93268,-97.33855393,49.88321937,-27.22
45967.9327,-97.33859641,49.88321138,411,45967.9327,-97.33859641,49.88321138,-128.54,45967.9327,-97.33859641,49.88321138,-14.55,45967.9327,-97.33859641,49.88321138,-25.59
45967.93271,-97.33864337,49.88320252,411,45967.93271,-97.33864337,49.88320252,-121.76,45967.93271,-97.33864337,49.88320252,-13.78,45967.93271,-97.33864337,49.88320252,-24.82
45967.93272,-97.33864915,49.88321555,411,45967.93272,-97.33864915,49.88321555,-126.91,45967.93272,-97.33864915,49.88321555,-15.09,45967.93272,-97.33864915,49.88321555,-25.99
45967.93273,-97.33865316,49.8832299,411,45967.93273,-97.33865316,49.8832299,-130.99,45967.93273,-97.33865316,49.8832299,-15.28,45967.93273,-97.33865316,49.8832299,-26.21
45967.93274,-97.33865716,49.88324422,411,45967.93274,-97.33865716,49.88324422,-124.72,45967.93274,-97.33865716,49.88324422,-13.13,45967.93274,-97.33865716,49.88324422,-24.1
45967.93275,-97.33866087,49.88325752,411,45967.93275,-97.33866087,49.88325752,-126.59,45967.93275,-97.33866087,49.88325752,-13.08,45967.93275,-97.33866087,49.88325752,-24.06
45967.93277,-97.33866406,49.88326894,411,45967.93277,-97.33866406,49.88326894,-126.29,45967.93277,-97.33866406,49.88326894,-14.96,45967.93277,-97.33866406,49.88326894,-26.08
45967.93278,-97.33866894,49.8832864,411,45967.93278,-97.33866894,49.8832864,-127.69,45967.93278,-97.33866894,49.8832864,-13.16,45967.93278,-97.33866894,49.8832864,-24.19
45967.93279,-97.3386627,49.88329724,411,45967.93279,-97.3386627,49.88329724,-129.56,45967.93279,-97.3386627,49.88329724,-15.34,45967.93279,-97.3386627,49.88329724,-26.45
45967.9328,-97.33863287,49.88330123,411,45967.9328,-97.33863287,49.88330123,-128.22,45967.9328,-97.33863287,49.88330123,-11.98,45967.9328,-97.33863287,49.88330123,-23.74
45967.93281,-97.33860523,49.88330493,411,45967.93281,-97.33860523,49.88330493,-135.46,45967.93281,-97.33860523,49.88330493,-15.15,45967.93281,-97.33860523,49.88330493,-26.1
45967.93282,-97.33857499,49.88330898,411,45967.93282,-97.33857499,49.88330898,-129.19,45967.93282,-97.33857499,49.88330898,-13.14,45967.93282,-97.33857499,49.88330898,-24.05
45967.93284,-97.33856621,49.88331016,411,45967.93284,-97.33856621,49.88331016,-133.5,45967.93284,-97.33856621,49.88331016,-15.76,45967.93284,-97.33856621,49.88331016,-26.84
45967.93285,-97.33851496,49.88331702,411,45967.93285,-97.33851496,49.88331702,-129.8,45967.93285,-97.33851496,49.88331702,-13.65,45967.93285,-97.33851496,49.88331702,-24.74
45967.93286,-97.33849338,49.88332007,411,45967.93286,-97.33849338,49.88332007,-136.32,45967.93286,-97.33849338,49.88332007,-15.21,45967.93286,-97.33849338,49.88332007,-26.16
45967.93287,-97.33847202,49.88332325,411,45967.93287,-97.33847202,49.88332325,-127.38,45967.93287,-97.33847202,49.88332325,-12.61,45967.93287,-97.33847202,49.88332325,-23.8
45967.93288,-97.33845208,49.88332621,411,45967.93288,-97.33845208,49.88332621,-128.76,45967.93288,-97.33845208,49.88332621,-14.85,45967.93288,-97.33845208,49.88332621,-25.94
45967.93289,-97.33843229,49.88332915,411,45967.93289,-97.33843229,49.88332915,-129.27,45967.93289,-97.33843229,49.88332915,-16.31,45967.93289,-97.33843229,49.88332915,-27.28
45967.9329,-97.3384114,49.88333225,411,45967.9329,-97.3384114,49.88333225,-126.79,45967.9329,-97.3384114,49.88333225,-14.1,45967.9329,-97.3384114,49.88333225,-24.99
45967.93292,-97.33839061,49.88333534,411,45967.93292,-97.33839061,49.88333534,-126.64,45967.93292,-97.33839061,49.88333534,-13.36,45967.93292,-97.33839061,49.88333534,-24.4
45967.93293,-97.33837086,49.88333827,411,45967.93293,-97.33837086,49.88333827,-126.58,45967.93293,-97.33837086,49.88333827,-13.81,45967.93293,-97.33837086,49.88333827,-24.88
45967.93294,-97.3383512,49.8833412,411,45967.93294,-97.3383512,49.8833412,-125.27,45967.93294,-97.3383512,49.8833412,-13.46,45967.93294,-97.3383512,49.8833412,-24.49
45967.93295,-97.33833238,49.88334371,411,45967.93295,-97.33833238,49.88334371,-125.09,45967.93295,-97.33833238,49.88334371,-14.96,45967.93295,-97.33833238,49.88334371,-25.83
45967.93296,-97.33832307,49.88334398,411,45967.93296,-97.33832307,49.88334398,-125.75,45967.93296,-97.33832307,49.88334398,-11.92,45967.93296,-97.33832307,49.88334398,-23.07
45967.93297,-97.33830872,49.88334441,411,45967.93297,-97.33830872,49.88334441,-125.88,45967.93297,-97.33830872,49.88334441,-11.6,45967.93297,-97.33830872,49.88334441,-23.47
45967.93299,-97.33829634,49.88334477,411,45967.93299,-97.33829634,49.88334477,-123.73,45967.93299,-97.33829634,49.88334477,-11.73,45967.93299,-97.33829634,49.88334477,-22.87
45967.933,-97.33828531,49.8833451,411,45967.933,-97.33828531,49.8833451,-130.77,45967.933,-97.33828531,49.8833451,-12.77,45967.933,-97.33828531,49.8833451,-24.03
45967.93301,-97.33827326,49.88334546,411,45967.93301,-97.33827326,49.88334546,-121.7,45967.93301,-97.33827326,49.88334546,-12.99,45967.93301,-97.33827326,49.88334546,-23.99
45967.93302,-97.33826059,49.88334583,411,45967.93302,-97.33826059,49.88334583,-125.48,45967.93302,-97.33826059,49.88334583,-12.52,45967.93302,-97.33826059,49.88334583,-23.46
45967.93303,-97.33825215,49.88334608,411,45967.93303,-97.33825215,49.88334608,-125.88,45967.93303,-97.33825215,49.88334608,-12.95,45967.93303,-97.33825215,49.88334608,-23.97
45967.93304,-97.33823934,49.88334762,411,45967.93304,-97.33823934,49.88334762,-126.87,45967.93304,-97.33823934,49.88334762,-13.62,45967.93304,-97.33823934,49.88334762,-24.92
45967.93306,-97.33824214,49.88335636,411,45967.93306,-97.33824214,49.88335636,-121.01,45967.93306,-97.33824214,49.88335636,-11.88,45967.93306,-97.33824214,49.88335636,-22.97
45967.93307,-97.33824464,49.88336416,411,45967.93307,-97.33824464,49.88336416,-122.79,45967.93307,-97.33824464,49.88336416,-10.39,45967.93307,-97.33824464,49.88336416,-21.63
45967.93308,-97.33824749,49.88337306,411,45967.93308,-97.33824749,49.88337306,-121.59,45967.93308,-97.33824749,49.88337306,-10.84,45967.93308,-97.33824749,49.88337306,-22.18
45967.93309,-97.33825027,49.88338172,411,45967.93309,-97.33825027,49.88338172,-119.27,45967.93309,-97.33825027,49.88338172,-12.14,45967.93309,-97.33825027,49.88338172,-23.26
45967.9331,-97.33825281,49.88338965,411,45967.9331,-97.33825281,49.88338965,-114.25,45967.9331,-97.33825281,49.88338965,-12,45967.9331,-97.33825281,49.88338965,-23.09
45967.93311,-97.33825563,49.88339845,411,45967.93311,-97.33825563,49.88339845,-125.16,45967.93311,-97.33825563,49.88339845,-12.68,45967.93311,-97.33825563,49.88339845,-23.78
45967.93312,-97.33825825,49.88340665,411,45967.93312,-97.33825825,49.88340665,-118.57,45967.93312,-97.33825825,49.88340665,-10.94,45967.93312,-97.33825825,49.88340665,-22.46
45967.93314,-97.33826096,49.88341509,411,45967.93314,-97.33826096,49.88341509,-123.08,45967.93314,-97.33826096,49.88341509,-11.73,45967.93314,-97.33826096,49.88341509,-23.82
45967.93315,-97.33826353,49.88342312,411,45967.93315,-97.33826353,49.88342312,-121.03,45967.93315,-97.33826353,49.88342312,-10.72,45967.93315,-97.33826353,49.88342312,-21.84
45967.93316,-97.33828066,49.88342254,411,45967.93316,-97.33828066,49.88342254,-119.49,45967.93316,-97.33828066,49.88342254,-12.36,45967.93316,-97.33828066,49.88342254,-23.37
45967.93317,-97.33830652,49.88342168,411,45967.93317,-97.33830652,49.88342168,-127.84,45967.93317,-97.33830652,49.88342168,-15.67,45967.93317,-97.33830652,49.88342168,-26.78
45967.93318,-97.33832688,49.88342099,411,45967.93318,-97.33832688,49.88342099,-121.89,45967.93318,-97.33832688,49.88342099,-13.63,45967.93318,-97.33832688,49.88342099,-24.69
45967.93319,-97.33834751,49.8834203,411,45967.93319,-97.33834751,49.8834203,-115.76,45967.93319,-97.33834751,49.8834203,-12.4,45967.93319,-97.33834751,49.8834203,-23.41
45967.93321,-97.3383686,49.8834196,411,45967.93321,-97.3383686,49.8834196,-121.55,45967.93321,-97.3383686,49.8834196,-14.71,45967.93321,-97.3383686,49.8834196,-25.81
45967.93322,-97.33838909,49.88341891,411,45967.93322,-97.33838909,49.88341891,-112.71,45967.93322,-97.33838909,49.88341891,-13.2,45967.93322,-97.33838909,49.88341891,-24.2
45967.93323,-97.33840945,49.88341823,411,45967.93323,-97.33840945,49.88341823,-121.15,45967.93323,-97.33840945,49.88341823,-15.1,45967.93323,-97.33840945,49.88341823,-26.07
45967.93324,-97.33841923,49.88341767,411,45967.93324,-97.33841923,49.88341767,-115.63,45967.93324,-97.33841923,49.88341767,-11.98,45967.93324,-97.33841923,49.88341767,-23.1
45967.93325,-97.33842636,49.88341717,411,45967.93325,-97.33842636,49.88341717,-117.06,45967.93325,-97.33842636,49.88341717,-13.05,45967.93325,-97.33842636,49.88341717,-24.17
45967.93326,-97.3384338,49.88341665,411,45967.93326,-97.3384338,49.88341665,-124.28,45967.93326,-97.3384338,49.88341665,-15.18,45967.93326,-97.3384338,49.88341665,-26.18
45967.93327,-97.33844118,49.88341613,411,45967.93327,-97.33844118,49.88341613,-117.26,45967.93327,-97.33844118,49.88341613,-10.06,45967.93327,-97.33844118,49.88341613,-21.41
45967.93329,-97.33844656,49.88341576,411,45967.93329,-97.33844656,49.88341576,-116.98,45967.93329,-97.33844656,49.88341576,-11.53,45967.93329,-97.33844656,49.88341576,-22.68
45967.9333,-97.3384558,49.88341511,411,45967.9333,-97.3384558,49.88341511,-117.62,45967.9333,-97.3384558,49.88341511,-11.78,45967.9333,-97.3384558,49.88341511,-23.03
45967.93331,-97.33846288,49.88341461,411,45967.93331,-97.33846288,49.88341461,-122.2,45967.93331,-97.33846288,49.88341461,-10.48,45967.93331,-97.33846288,49.88341461,-21.72
45967.93332,-97.33847004,49.88341411,411,45967.93332,-97.33847004,49.88341411,-129.57,45967.93332,-97.33847004,49.88341411,-12.29,45967.93332,-97.33847004,49.88341411,-23.41
45967.93333,-97.33847763,49.88341358,411,45967.93333,-97.33847763,49.88341358,-125.99,45967.93333,-97.33847763,49.88341358,-10.39,45967.93333,-97.33847763,49.88341358,-21.64
45967.93334,-97.33848514,49.88341306,411,45967.93334,-97.33848514,49.88341306,-126.87,45967.93334,-97.33848514,49.88341306,-13.11,45967.93334,-97.33848514,49.88341306,-24.26
45967.93336,-97.33849238,49.88341255,411,45967.93336,-97.33849238,49.88341255,-127.65,45967.93336,-97.33849238,49.88341255,-12.68,45967.93336,-97.33849238,49.88341255,-23.73
45967.93337,-97.33849955,49.88341205,411,45967.93337,-97.33849955,49.88341205,-134.75,45967.93337,-97.33849955,49.88341205,-17.11,45967.93337,-97.33849955,49.88341205,-28.1
45967.93338,-97.3385071,49.88341152,411,45967.93338,-97.3385071,49.88341152,-130.17,45967.93338,-97.3385071,49.88341152,-15.4,45967.93338,-97.3385071,49.88341152,-26.38
45967.93339,-97.33851402,49.88341103,411,45967.93339,-97.33851402,49.88341103,-137.1,45967.93339,-97.33851402,49.88341103,-16.65,45967.93339,-97.33851402,49.88341103,-27.52
45967.9334,-97.3385217,49.8834105,411,45967.9334,-97.3385217,49.8834105,-139.43,45967.9334,-97.3385217,49.8834105,-20.02,45967.9334,-97.3385217,49.8834105,-30.88
45967.93341,-97.33852686,49.88341014,411,45967.93341,-97.33852686,49.88341014,-136.41,45967.93341,-97.33852686,49.88341014,-16.18,45967.93341,-97.33852686,49.88341014,-27.09
45967.93343,-97.33854581,49.88340687,411,45967.93343,-97.33854581,49.88340687,-134.64,45967.93343,-97.33854581,49.88340687,-18.03,45967.93343,-97.33854581,49.88340687,-28.83
45967.93344,-97.3385659,49.88340299,411,45967.93344,-97.3385659,49.88340299,-133.15,45967.93344,-97.3385659,49.88340299,-17.3,45967.93344,-97.3385659,49.88340299,-28.24
45967.93345,-97.33858623,49.88339905,411,45967.93345,-97.33858623,49.88339905,-129.75,45967.93345,-97.33858623,49.88339905,-13.59,45967.93345,-97.33858623,49.88339905,-24.65
45967.93346,-97.33860585,49.88339526,411,45967.93346,-97.33860585,49.88339526,-130.67,45967.93346,-97.33860585,49.88339526,-13.15,45967.93346,-97.33860585,49.88339526,-24.17
45967.93347,-97.33862531,49.88339149,411,45967.93347,-97.33862531,49.88339149,-134.05,45967.93347,-97.33862531,49.88339149,-13.83,45967.93347,-97.33862531,49.88339149,-24.84
45967.93348,-97.33864501,49.88338768,411,45967.93348,-97.33864501,49.88338768,-135.54,45967.93348,-97.33864501,49.88338768,-16.08,45967.93348,-97.33864501,49.88338768,-27.89
45967.93349,-97.33866324,49.88338415,411,45967.93349,-97.33866324,49.88338415,-131.13,45967.93349,-97.33866324,49.88338415,-14,45967.93349,-97.33866324,49.88338415,-24.98
45967.93351,-97.33868408,49.88338012,411,45967.93351,-97.33868408,49.88338012,-128.45,45967.93351,-97.33868408,49.88338012,-11.38,45967.93351,-97.33868408,49.88338012,-22.31
45967.93352,-97.33869908,49.88338009,411,45967.93352,-97.33869908,49.88338009,-131.58,45967.93352,-97.33869908,49.88338009,-11.39,45967.93352,-97.33869908,49.88338009,-22.6
45967.93353,-97.33870391,49.88338938,411,45967.93353,-97.33870391,49.88338938,-123.65,45967.93353,-97.33870391,49.88338938,-9.96,45967.93353,-97.33870391,49.88338938,-21.25
45967.93354,-97.33870801,49.88339728,411,45967.93354,-97.33870801,49.88339728,-131.55,45967.93354,-97.33870801,49.88339728,-11.92,45967.93354,-97.33870801,49.88339728,-23.13
45967.93355,-97.33871409,49.88340899,411,45967.93355,-97.33871409,49.88340899,-131.18,45967.93355,-97.33871409,49.88340899,-12.85,45967.93355,-97.33871409,49.88340899,-23.88
45967.93356,-97.33871902,49.88341849,411,45967.93356,-97.33871902,49.88341849,-136.12,45967.93356,-97.33871902,49.88341849,-14.6,45967.93356,-97.33871902,49.88341849,-25.5
