,,,Cell Identity_0,,,,R0 RSRP_0,,,,R0 RS-CINR_0,,,,R0 RSRQ_0
45967.94,-97.33770294,49.88312131,221,45967.94,-97.33770294,49.88312131,-65.43,45967.94,-97.33770294,49.88312131,13.62,45967.94,-97.33770294,49.88312131,-10.95
45967.94001,-97.3377021,49.88311452,221,45967.94001,-97.3377021,49.88311452,-63.64,45967.94001,-97.3377021,49.88311452,13.73,45967.94001,-97.3377021,49.88311452,-10.43
45967.94002,-97.33770131,49.88310814,221,45967.94002,-97.33770131,49.88310814,-72.93,45967.94002,-97.33770131,49.88310814,36.03,45967.94002,-97.33770131,49.88310814,-8.73
45967.94003,-97.33770044,49.88310109,221,45967.94003,-97.33770044,49.88310109,-77.19,45967.94003,-97.33770044,49.88310109,31.77,45967.94003,-97.33770044,49.88310109,-9.34
45967.94005,-97.33769959,49.88309421,221,45967.94005,-97.33769959,49.88309421,-74.14,45967.94005,-97.33769959,49.88309421,13.04,45967.94005,-97.33769959,49.88309421,-10.44
45967.94006,-97.33769877,49.88308763,221,45967.94006,-97.33769877,49.88308763,-73.18,45967.94006,-97.33769877,49.88308763,13.85,45967.94006,-97.33769877,49.88308763,-10.8
45967.94007,-97.33770389,49.88308338,221,45967.94007,-97.33770389,49.88308338,-69.52,45967.94007,-97.33770389,49.88308338,12.03,45967.94007,-97.33770389,49.88308338,-9.34
45967.94008,-97.33772845,49.88308009,221,45967.94008,-97.33772845,49.88308009,-73.04,45967.94008,-97.33772845,49.88308009,12.13,45967.94008,-97.33772845,49.88308009,-11.86
45967.94009,-97.33774958,49.88307726,221,45967.94009,-97.33774958,49.88307726,-77.82,45967.94009,-97.33774958,49.88307726,11.25,45967.94009,-97.33774958,49.88307726,-11.48
45967.9401,-97.3377709,49.88307441,221,45967.9401,-97.3377709,49.88307441,-74.47,45967.9401,-97.3377709,49.88307441,10.74,45967.9401,-97.3377709,49.88307441,-10.74
45967.94012,-97.33779162,49.88307164,221,45967.94012,-97.33779162,49.88307164,-73.07,45967.94012,-97.33779162,49.88307164,12.1,45967.94012,-97.33779162,49.88307164,-9.39
45967.94013,-97.33780686,49.88306983,221,45967.94013,-97.33780686,49.88306983,-69.99,45967.94013,-97.33780686,49.88306983,13.67,45967.94013,-97.33780686,49.88306983,-9.76
45967.94014,-97.33782064,49.88306826,221,45967.94014,-97.33782064,49.88306826,-76.29,45967.94014,-97.33782064,49.88306826,9.41,45967.94014,-97.33782064,49.88306826,-10.36
45967.94015,-97.33783898,49.88306616,221,45967.94015,-97.33783898,49.88306616,-76.82,45967.94015,-97.33783898,49.88306616,10.15,45967.94015,-97.33783898,49.88306616,-9.82
45967.94016,-97.33785512,49.88306432,221,45967.94016,-97.33785512,49.88306432,-74.84,45967.94016,-97.33785512,49.88306432,34.12,45967.94016,-97.33785512,49.88306432,-8.73
45967.94017,-97.33787201,49.88306239,221,45967.94017,-97.33787201,49.88306239,-73.08,45967.94017,-97.33787201,49.88306239,19.38,45967.94017,-97.33787201,49.88306239,-10.39
45967.94018,-97.33788665,49.88306072,221,45967.94018,-97.33788665,49.88306072,-73.81,45967.94018,-97.33788665,49.88306072,11.32,45967.94018,-97.33788665,49.88306072,-11.77
45967.9402,-97.33790325,49.88305883,221,45967.9402,-97.33790325,49.88305883,-70.32,45967.9402,-97.33790325,49.88305883,14.16,45967.9402,-97.33790325,49.88305883,-11
45967.94021,-97.33791459,49.88305753,221,45967.94021,-97.33791459,49.88305753,-70.89,45967.94021,-97.33791459,49.88305753,13.23,45967.94021,-97.33791459,49.88305753,-10.56
45967.94022,-97.33792974,49.88305552,221,45967.94022,-97.33792974,49.88305552,-75.65,45967.94022,-97.33792974,49.88305552,20.25,45967.94022,-97.33792974,49.88305552,-9.66
45967.94023,-97.3379432,49.88305353,221,45967.94023,-97.3379432,49.88305353,-69.87,45967.94023,-97.3379432,49.88305353,13.54,45967.94023,-97.3379432,49.88305353,-10.6
45967.94024,-97.33795357,49.88305198,221,45967.94024,-97.33795357,49.88305198,-66.68,45967.94024,-97.33795357,49.88305198,14.52,45967.94024,-97.33795357,49.88305198,-9.28
45967.94025,-97.33796603,49.88305013,221,45967.94025,-97.33796603,49.88305013,-68.9,45967.94025,-97.33796603,49.88305013,16.75,45967.94025,-97.33796603,49.88305013,-9.44
45967.94027,-97.33797762,49.88304841,221,45967.94027,-97.33797762,49.88304841,-67.52,45967.94027,-97.33797762,49.88304841,13.08,45967.94027,-97.33797762,49.88304841,-10.55
45967.94028,-97.33798926,49.88304668,221,45967.94028,-97.33798926,49.88304668,-71.71,45967.94028,-97.33798926,49.88304668,15.88,45967.94028,-97.33798926,49.88304668,-10
45967.94029,-97.33800015,49.88304506,221,45967.94029,-97.33800015,49.88304506,-72.94,45967.94029,-97.33800015,49.88304506,15.94,45967.94029,-97.33800015,49.88304506,-9.41
45967.9403,-97.338012,49.8830433,221,45967.9403,-97.338012,49.8830433,-70.31,45967.9403,-97.338012,49.8830433,19.79,45967.9403,-97.338012,49.8830433,-9.48
45967.94031,-97.33802332,49.88304162,221,45967.94031,-97.33802332,49.88304162,-74.01,45967.94031,-97.33802332,49.88304162,34.94,45967.94031,-97.33802332,49.88304162,-9.26
45967.94032,-97.33803552,49.88303981,221,45967.94032,-97.33803552,49.88303981,-71.93,45967.94032,-97.33803552,49.88303981,15.28,45967.94032,-97.33803552,49.88303981,-10.76
45967.94034,-97.33804489,49.88303842,221,45967.94034,-97.33804489,49.88303842,-70.2,45967.94034,-97.33804489,49.88303842,14.13,45967.94034,-97.33804489,49.88303842,-9.67
45967.94035,-97.33805936,49.88303627,221,45967.94035,-97.33805936,49.88303627,-71.49,45967.94035,-97.33805936,49.88303627,17.98,45967.94035,-97.33805936,49.88303627,-8.75
45967.94036,-97.33807005,49.88303468,221,45967.94036,-97.33807005,49.88303468,-70.47,45967.94036,-97.33807005,49.88303468,12.49,45967.94036,-97.33807005,49.88303468,-10.77
45967.94037,-97.33808249,49.88303283,221,45967.94037,-97.33808249,49.88303283,-75.11,45967.94037,-97.33808249,49.88303283,16.59,45967.94037,-97.33808249,49.88303283,-9.28
45967.94038,-97.33809312,49.88303127,221,45967.94038,-97.33809312,49.88303127,-73.26,45967.94038,-97.33809312,49.88303127,16.5,45967.94038,-97.33809312,49.88303127,-11.39
45967.94039,-97.33809976,49.88303038,221,45967.94039,-97.33809976,49.88303038,-69.07,45967.94039,-97.33809976,49.88303038,14.54,45967.94039,-97.33809976,49.88303038,-9.36
45967.9404,-97.33810505,49.88302968,221,45967.9404,-97.33810505,49.88302968,-75.2,45967.9404,-97.33810505,49.88302968,10.96,45967.9404,-97.33810505,49.88302968,-10.75
45967.94042,-97.33811306,49.8830286,221,45967.94042,-97.33811306,49.8830286,-67.77,45967.94042,-97.33811306,49.8830286,15.73,45967.94042,-97.33811306,49.8830286,-9.37
45967.94043,-97.33810846,49.88301538,221,45967.94043,-97.33810846,49.88301538,-70.61,45967.94043,-97.33810846,49.88301538,14.89,45967.94043,-97.33810846,49.88301538,-9.12
45967.94044,-97.33810279,49.88300159,221,45967.94044,-97.33810279,49.88300159,-68.69,45967.94044,-97.33810279,49.88300159,17.04,45967.94044,-97.33810279,49.88300159,-8.72
45967.94045,-97.33809673,49.88298685,221,45967.94045,-97.33809673,49.88298685,-69.76,45967.94045,-97.33809673,49.88298685,13.54,45967.94045,-97.33809673,49.88298685,-9.79
45967.94046,-97.33808274,49.8829872,221,45967.94046,-97.33808274,49.8829872,-74.57,45967.94046,-97.33808274,49.8829872,11.72,45967.94046,-97.33808274,49.8829872,-8.4
45967.94047,-97.33806884,49.88298854,221,45967.94047,-97.33806884,49.88298854,-73.84,45967.94047,-97.33806884,49.88298854,12.65,45967.94047,-97.33806884,49.88298854,-8.47
45967.94049,-97.33805457,49.88298993,221,45967.94049,-97.33805457,49.88298993,-70.01,45967.94049,-97.33805457,49.88298993,13.72,45967.94049,-97.33805457,49.88298993,-10.33
45967.9405,-97.33804015,49.88299132,221,45967.9405,-97.33804015,49.88299132,-69.27,45967.9405,-97.33804015,49.88299132,14.07,45967.9405,-97.33804015,49.88299132,-8.54
45967.94051,-97.33802676,49.8829927,221,45967.94051,-97.33802676,49.8829927,-65.9,45967.94051,-97.33802676,49.8829927,14.13,45967.94051,-97.33802676,49.8829927,-8.66
45967.94052,-97.33801632,49.88299409,221,45967.94052,-97.33801632,49.88299409,-63.98,45967.94052,-97.33801632,49.88299409,13.5,45967.94052,-97.33801632,49.88299409,-9.73
45967.94053,-97.33800912,49.88299506,221,45967.94053,-97.33800912,49.88299506,-63.52,45967.94053,-97.33800912,49.88299506,14.93,45967.94053,-97.33800912,49.88299506,-7.69
45967.94054,-97.33799911,49.8829964,221,45967.94054,-97.33799911,49.8829964,-64.6,45967.94054,-97.33799911,49.8829964,12.69,45967.94054,-97.33799911,49.8829964,-14.35
45967.94056,-97.33798728,49.88299798,221,45967.94056,-97.33798728,49.88299798,-69.33,45967.94056,-97.33798728,49.88299798,16.79,45967.94056,-97.33798728,49.88299798,-9.56
45967.94057,-97.33797712,49.88299934,221,45967.94057,-97.33797712,49.88299934,-69.26,45967.94057,-97.33797712,49.88299934,13.38,45967.94057,-97.33797712,49.88299934,-9.9
45967.94058,-97.33796712,49.88300068,221,45967.94058,-97.33796712,49.88300068,-70.5,45967.94058,-97.33796712,49.88300068,14.67,45967.94058,-97.33796712,49.88300068,-9.81
45967.94059,-97.33795677,49.88300207,221,45967.94059,-97.33795677,49.88300207,-67.19,45967.94059,-97.33795677,49.88300207,11.9,45967.94059,-97.33795677,49.88300207,-10.51
45967.9406,-97.3379474,49.88300332,221,45967.9406,-97.3379474,49.88300332,-69.2,45967.9406,-97.3379474,49.88300332,17.02,45967.9406,-97.3379474,49.88300332,-8.95
45967.94061,-97.33793931,49.8830044,221,45967.94061,-97.33793931,49.8830044,-70.09,45967.94061,-97.33793931,49.8830044,16.33,45967.94061,-97.33793931,49.8830044,-10.17
45967.94062,-97.33792766,49.88300596,221,45967.94062,-97.33792766,49.88300596,-71.51,45967.94062,-97.33792766,49.88300596,14.17,45967.94062,-97.33792766,49.88300596,-8.51
45967.94064,-97.33791767,49.8830073,221,45967.94064,-97.33791767,49.8830073,-75.06,45967.94064,-97.33791767,49.8830073,14.3,45967.94064,-97.33791767,49.8830073,-8.63
45967.94065,-97.33790179,49.88300978,221,45967.94065,-97.33790179,49.88300978,-69.64,45967.94065,-97.33790179,49.88300978,14.1,45967.94065,-97.33790179,49.88300978,-8.74
45967.94066,-97.33788562,49.88301231,221,45967.94066,-97.33788562,49.88301231,-69.77,45967.94066,-97.33788562,49.88301231,13.34,45967.94066,-97.33788562,49.88301231,-9.73
45967.94067,-97.33786897,49.88301492,221,45967.94067,-97.33786897,49.88301492,-63.56,45967.94067,-97.33786897,49.88301492,11.16,45967.94067,-97.33786897,49.88301492,-10.32
45967.94068,-97.33785664,49.88301685,221,45967.94068,-97.33785664,49.88301685,-60.15,45967.94068,-97.33785664,49.88301685,13.01,45967.94068,-97.33785664,49.88301685,-10.87
45967.94069,-97.33783859,49.88301967,221,45967.94069,-97.33783859,49.88301967,-61.16,45967.94069,-97.33783859,49.88301967,11.42,45967.94069,-97.33783859,49.88301967,-8.82
45967.94071,-97.33782034,49.88302253,221,45967.94071,-97.33782034,49.88302253,-63.05,45967.94071,-97.33782034,49.88302253,11.1,45967.94071,-97.33782034,49.88302253,-10.1
45967.94072,-97.33780516,49.88302482,221,45967.94072,-97.33780516,49.88302482,-63.3,45967.94072,-97.33780516,49.88302482,15.23,45967.94072,-97.33780516,49.88302482,-8.22
45967.94073,-97.33778583,49.88302703,221,45967.94073,-97.33778583,49.88302703,-66.67,45967.94073,-97.33778583,49.88302703,14.27,45967.94073,-97.33778583,49.88302703,-9.15
45967.94074,-97.33776761,49.88302911,221,45967.94074,-97.33776761,49.88302911,-61.04,45967.94074,-97.33776761,49.88302911,12,45967.94074,-97.33776761,49.88302911,-10.16
45967.94075,-97.33775061,49.88303105,221,45967.94075,-97.33775061,49.88303105,-64.34,45967.94075,-97.33775061,49.88303105,13.61,45967.94075,-97.33775061,49.88303105,-9.67
45967.94076,-97.33773174,49.88303321,221,45967.94076,-97.33773174,49.88303321,-63.74,45967.94076,-97.33773174,49.88303321,12.91,45967.94076,-97.33773174,49.88303321,-11.86
45967.94077,-97.33771327,49.88303532,221,45967.94077,-97.33771327,49.88303532,-71.24,45967.94077,-97.33771327,49.88303532,16.12,45967.94077,-97.33771327,49.88303532,-7.6
45967.94079,-97.3376963,49.88303726,221,45967.94079,-97.3376963,49.88303726,-70.13,45967.94079,-97.3376963,49.88303726,14.74,45967.94079,-97.3376963,49.88303726,-8.88
45967.9408,-97.33768,49.88303877,221,45967.9408,-97.33768,49.88303877,-66.86,45967.9408,-97.33768,49.88303877,14.39,45967.9408,-97.33768,49.88303877,-9.66
45967.94081,-97.33767962,49.88303616,221,45967.94081,-97.33767962,49.88303616,-69.21,45967.94081,-97.33767962,49.88303616,13.83,45967.94081,-97.33767962,49.88303616,-7.7
45967.94082,-97.33767906,49.88303235,221,45967.94082,-97.33767906,49.88303235,-66.81,45967.94082,-97.33767906,49.88303235,15.84,45967.94082,-97.33767906,49.88303235,-9.07
45967.94083,-97.33767855,49.88302878,221,45967.94083,-97.33767855,49.88302878,-74.66,45967.94083,-97.33767855,49.88302878,34.25,45967.94083,-97.33767855,49.88302878,-8.66
45967.94084,-97.33767807,49.8830255,221,45967.94084,-97.33767807,49.8830255,-73.79,45967.94084,-97.33767807,49.8830255,24.77,45967.94084,-97.33767807,49.8830255,-8.13
45967.94086,-97.33767762,49.88302237,221,45967.94086,-97.33767762,49.88302237,-72.02,45967.94086,-97.33767762,49.88302237,12.67,45967.94086,-97.33767762,49.88302237,-8.46
45967.94087,-97.33767714,49.88301904,221,45967.94087,-97.33767714,49.88301904,-71.97,45967.94087,-97.33767714,49.88301904,12.03,45967.94087,-97.33767714,49.88301904,-10.51
45967.94088,-97.33767666,49.88301574,221,45967.94088,-97.33767666,49.88301574,-73.97,45967.94088,-97.33767666,49.88301574,13.45,45967.94088,-97.33767666,49.88301574,-8.64
45967.94089,-97.33767618,49.88301245,221,45967.94089,-97.33767618,49.88301245,-69.13,45967.94089,-97.33767618,49.88301245,13.98,45967.94089,-97.33767618,49.88301245,-8.54
45967.9409,-97.33767575,49.88300946,221,45967.9409,-97.33767575,49.88300946,-70.8,45967.9409,-97.33767575,49.88300946,12.55,45967.9409,-97.33767575,49.88300946,-8.4
45967.94091,-97.33767523,49.88300592,221,45967.94091,-97.33767523,49.88300592,-73.6,45967.94091,-97.33767523,49.88300592,10.62,45967.94091,-97.33767523,49.88300592,-9.47
45967.94093,-97.33767476,49.88300269,221,45967.94093,-97.33767476,49.88300269,-73.12,45967.94093,-97.33767476,49.88300269,12.66,45967.94093,-97.33767476,49.88300269,-9.32
45967.94094,-97.33767439,49.88300009,221,45967.94094,-97.33767439,49.88300009,-74.34,45967.94094,-97.33767439,49.88300009,12.28,45967.94094,-97.33767439,49.88300009,-10.07
45967.94095,-97.3376738,49.88299603,221,45967.94095,-97.3376738,49.88299603,-70.63,45967.94095,-97.3376738,49.88299603,16.64,45967.94095,-97.3376738,49.88299603,-10.25
45967.94096,-97.33767611,49.88299479,221,45967.94096,-97.33767611,49.88299479,-70.74,45967.94096,-97.33767611,49.88299479,11.98,45967.94096,-97.33767611,49.88299479,-9.14
45967.94097,-97.33767943,49.8829945,221,45967.94097,-97.33767943,49.8829945,-70.84,45967.94097,-97.33767943,49.8829945,11.8,45967.94097,-97.33767943,49.8829945,-8.22
45967.94098,-97.33768309,49.88299417,221,45967.94098,-97.33768309,49.88299417,-70.86,45967.94098,-97.33768309,49.88299417,14.92,45967.94098,-97.33768309,49.88299417,-11.94
45967.94099,-97.33768693,49.88299384,221,45967.94099,-97.33768693,49.88299384,-70.9,45967.94099,-97.33768693,49.88299384,13.38,45967.94099,-97.33768693,49.88299384,-9.15
45967.94101,-97.33769043,49.88299353,221,45967.94101,-97.33769043,49.88299353,-75,45967.94101,-97.33769043,49.88299353,13.21,45967.94101,-97.33769043,49.88299353,-8.57
45967.94102,-97.33769405,49.88299321,221,45967.94102,-97.33769405,49.88299321,-77.17,45967.94102,-97.33769405,49.88299321,15.07,45967.94102,-97.33769405,49.88299321,-8.24
45967.94103,-97.3376976,49.8829929,221,45967.94103,-97.3376976,49.8829929,-73.22,45967.94103,-97.3376976,49.8829929,13.12,45967.94103,-97.3376976,49.8829929,-8.1
45967.94104,-97.33770098,49.8829926,221,45967.94104,-97.33770098,49.8829926,-69.97,45967.94104,-97.33770098,49.8829926,10.88,45967.94104,-97.33770098,49.8829926,-9.19
45967.94105,-97.33770434,49.8829923,221,45967.94105,-97.33770434,49.8829923,-66.12,45967.94105,-97.33770434,49.8829923,16.03,45967.94105,-97.33770434,49.8829923,-8.26
45967.94106,-97.33770732,49.88299204,221,45967.94106,-97.33770732,49.88299204,-69.4,45967.94106,-97.33770732,49.88299204,13.73,45967.94106,-97.33770732,49.88299204,-9.73
45967.94108,-97.33771198,49.88299163,221,45967.94108,-97.33771198,49.88299163,-65.56,45967.94108,-97.33771198,49.88299163,12.48,45967.94108,-97.33771198,49.88299163,-8.31
45967.94109,-97.33771555,49.88299131,221,45967.94109,-97.33771555,49.88299131,-68.53,45967.94109,-97.33771555,49.88299131,12.69,45967.94109,-97.33771555,49.88299131,-8.15
45967.9411,-97.3377191,49.882991,221,45967.9411,-97.3377191,49.882991,-67.15,45967.9411,-97.3377191,49.882991,12.63,45967.9411,-97.3377191,49.882991,-9.41
45967.94111,-97.3377227,49.88299068,221,45967.94111,-97.3377227,49.88299068,-69.83,45967.94111,-97.3377227,49.88299068,16.32,45967.94111,-97.3377227,49.88299068,-7.85
45967.94112,-97.33772621,49.88299038,221,45967.94112,-97.33772621,49.88299038,-69.21,45967.94112,-97.33772621,49.88299038,15.46,45967.94112,-97.33772621,49.88299038,-11.67
45967.94113,-97.33772988,49.88299005,221,45967.94113,-97.33772988,49.88299005,-69.81,45967.94113,-97.33772988,49.88299005,15.65,45967.94113,-97.33772988,49.88299005,-8.11
45967.94115,-97.33773318,49.88298976,221,45967.94115,-97.33773318,49.88298976,-78.54,45967.94115,-97.33773318,49.88298976,30.34,45967.94115,-97.33773318,49.88298976,-7.44
45967.94116,-97.33773687,49.88298944,221,45967.94116,-97.33773687,49.88298944,-73.38,45967.94116,-97.33773687,49.88298944,15.33,45967.94116,-97.33773687,49.88298944,-10.24
45967.94117,-97.33774048,49.88298912,221,45967.94117,-97.33774048,49.88298912,-75.06,45967.94117,-97.33774048,49.88298912,12.43,45967.94117,-97.33774048,49.88298912,-9.06
45967.94118,-97.33774419,49.88298879,221,45967.94118,-97.33774419,49.88298879,-72.42,45967.94118,-97.33774419,49.88298879,13.53,45967.94118,-97.33774419,49.88298879,-9.36
45967.94119,-97.33774687,49.88298856,221,45967.94119,-97.33774687,49.88298856,-72.31,45967.94119,-97.33774687,49.88298856,16.9,45967.94119,-97.33774687,49.88298856,-10.13
45967.9412,-97.33775132,49.88298816,221,45967.9412,-97.33775132,49.88298816,-74.69,45967.9412,-97.33775132,49.88298816,12.3,45967.9412,-97.33775132,49.88298816,-11.87
45967.94121,-97.33775466,49.88298787,221,45967.94121,-97.33775466,49.88298787,-72.78,45967.94121,-97.33775466,49.88298787,12.35,45967.94121,-97.33775466,49.88298787,-11.16
45967.94123,-97.33775838,49.88298754,221,45967.94123,-97.33775838,49.88298754,-74.01,45967.94123,-97.33775838,49.88298754,13.23,45967.94123,-97.33775838,49.88298754,-8.69
45967.94124,-97.33776191,49.88298723,221,45967.94124,-97.33776191,49.88298723,-80.39,45967.94124,-97.33776191,49.88298723,12.28,45967.94124,-97.33776191,49.88298723,-8.83
45967.94125,-97.33776541,49.88298692,221,45967.94125,-97.33776541,49.88298692,-73.44,45967.94125,-97.33776541,49.88298692,11.4,45967.94125,-97.33776541,49.88298692,-8.6
45967.94126,-97.33776912,49.8829866,221,45967.94126,-97.33776912,49.8829866,-73.68,45967.94126,-97.33776912,49.8829866,12.74,45967.94126,-97.33776912,49.8829866,-8.18
45967.94127,-97.33777239,49.88298631,221,45967.94127,-97.33777239,49.88298631,-73.59,45967.94127,-97.33777239,49.88298631,12.86,45967.94127,-97.33777239,49.88298631,-8.88
45967.94128,-97.33777602,49.88298599,221,45967.94128,-97.33777602,49.88298599,-71.86,45967.94128,-97.33777602,49.88298599,12.96,45967.94128,-97.33777602,49.88298599,-8.87
45967.9413,-97.33777996,49.88298564,221,45967.9413,-97.33777996,49.88298564,-75.95,45967.9413,-97.33777996,49.88298564,11.39,45967.9413,-97.33777996,49.88298564,-11.75
45967.94131,-97.33778277,49.88298539,221,45967.94131,-97.33778277,49.88298539,-72.92,45967.94131,-97.33778277,49.88298539,14.11,45967.94131,-97.33778277,49.88298539,-8.85
45967.94132,-97.33779241,49.8829843,221,45967.94132,-97.33779241,49.8829843,-72.98,45967.94132,-97.33779241,49.8829843,14.39,45967.94132,-97.33779241,49.8829843,-8.59
45967.94133,-97.33780522,49.88298284,221,45967.94133,-97.33780522,49.88298284,-75.59,45967.94133,-97.33780522,49.88298284,14.66,45967.94133,-97.33780522,49.88298284,-10.75
45967.94134,-97.33781439,49.8829818,221,45967.94134,-97.33781439,49.8829818,-68.58,45967.94134,-97.33781439,49.8829818,15.92,45967.94134,-97.33781439,49.8829818,-9.55
45967.94135,-97.33782531,49.88298056,221,45967.94135,-97.33782531,49.88298056,-65.71,45967.94135,-97.33782531,49.88298056,15.36,45967.94135,-97.33782531,49.88298056,-10.11
45967.94137,-97.33783527,49.88297943,221,45967.94137,-97.33783527,49.88297943,-72.73,45967.94137,-97.33783527,49.88297943,18.19,45967.94137,-97.33783527,49.88297943,-11.1
45967.94138,-97.33784553,49.88297826,221,45967.94138,-97.33784553,49.88297826,-75.19,45967.94138,-97.33784553,49.88297826,33.67,45967.94138,-97.33784553,49.88297826,-10.95
45967.94139,-97.33785548,49.88297713,221,45967.94139,-97.33785548,49.88297713,-73.86,45967.94139,-97.33785548,49.88297713,14.7,45967.94139,-97.33785548,49.88297713,-9.23
45967.9414,-97.33786609,49.88297593,221,45967.9414,-97.33786609,49.88297593,-75.14,45967.9414,-97.33786609,49.88297593,12.69,45967.9414,-97.33786609,49.88297593,-9.83
45967.94141,-97.3378762,49.88297478,221,45967.94141,-97.3378762,49.88297478,-76.63,45967.94141,-97.3378762,49.88297478,12.45,45967.94141,-97.3378762,49.88297478,-10.02
45967.94142,-97.33788583,49.88297369,221,45967.94142,-97.33788583,49.88297369,-66.91,45967.94142,-97.33788583,49.88297369,13.85,45967.94142,-97.33788583,49.88297369,-11.26
45967.94143,-97.33789638,49.88297249,221,45967.94143,-97.33789638,49.88297249,-70.88,45967.94143,-97.33789638,49.88297249,15.2,45967.94143,-97.33789638,49.88297249,-9.16
45967.94145,-97.33790302,49.88297173,221,45967.94145,-97.33790302,49.88297173,-75.18,45967.94145,-97.33790302,49.88297173,33.69,45967.94145,-97.33790302,49.88297173,-10.23
45967.94146,-97.33794241,49.8829657,221,45967.94146,-97.33794241,49.8829657,-74.66,45967.94146,-97.33794241,49.8829657,34.2,45967.94146,-97.33794241,49.8829657,-10.19
45967.94147,-97.33797743,49.88296022,221,45967.94147,-97.33797743,49.88296022,-79.42,45967.94147,-97.33797743,49.88296022,29.43,45967.94147,-97.33797743,49.88296022,-7.56
45967.94148,-97.33800978,49.88295515,221,45967.94148,-97.33800978,49.88295515,-75.88,45967.94148,-97.33800978,49.88295515,12.33,45967.94148,-97.33800978,49.88295515,-9.19
45967.94149,-97.33803208,49.88295263,221,45967.94149,-97.33803208,49.88295263,-81.06,45967.94149,-97.33803208,49.88295263,27.79,45967.94149,-97.33803208,49.88295263,-9.61
45967.9415,-97.33804983,49.88295095,221,45967.9415,-97.33804983,49.88295095,-69.05,45967.9415,-97.33804983,49.88295095,15.02,45967.9415,-97.33804983,49.88295095,-9.57
45967.94152,-97.33806818,49.88294921,221,45967.94152,-97.33806818,49.88294921,-68.68,45967.94152,-97.33806818,49.88294921,13.5,45967.94152,-97.33806818,49.88294921,-12.04
45967.94153,-97.33807921,49.88294539,221,45967.94153,-97.33807921,49.88294539,-66.06,45967.94153,-97.33807921,49.88294539,13.7,45967.94153,-97.33807921,49.88294539,-9.37
45967.94154,-97.33807531,49.88293615,221,45967.94154,-97.33807531,49.88293615,-58.4,45967.94154,-97.33807531,49.88293615,12,45967.94154,-97.33807531,49.88293615,-13.18
45967.94155,-97.33807134,49.88292677,221,45967.94155,-97.33807134,49.88292677,-62.47,45967.94155,-97.33807134,49.88292677,11.9,45967.94155,-97.33807134,49.88292677,-9.01
45967.94156,-97.33806767,49.88291808,221,45967.94156,-97.33806767,49.88291808,-62.25,45967.94156,-97.33806767,49.88291808,9.67,45967.94156,-97.33806767,49.88291808,-11.18
45967.94157,-97.33806494,49.88291163,221,45967.94157,-97.33806494,49.88291163,-66.2,45967.94157,-97.33806494,49.88291163,13.67,45967.94157,-97.33806494,49.88291163,-9.24
45967.94159,-97.33805417,49.88291057,221,45967.94159,-97.33805417,49.88291057,-63.22,45967.94159,-97.33805417,49.88291057,13.41,45967.94159,-97.33805417,49.88291057,-10.23
45967.9416,-97.33804383,49.88291092,221,45967.9416,-97.33804383,49.88291092,-64.73,45967.9416,-97.33804383,49.88291092,13.07,45967.9416,-97.33804383,49.88291092,-12.43
45967.94161,-97.33803396,49.88291125,221,45967.94161,-97.33803396,49.88291125,-69.41,45967.94161,-97.33803396,49.88291125,13.43,45967.94161,-97.33803396,49.88291125,-9.8
45967.94162,-97.3380242,49.88291157,221,45967.94162,-97.3380242,49.88291157,-72.24,45967.94162,-97.3380242,49.88291157,26.28,45967.94162,-97.3380242,49.88291157,-9.73
45967.94163,-97.33801511,49.88291188,221,45967.94163,-97.33801511,49.88291188,-72.21,45967.94163,-97.33801511,49.88291188,16.07,45967.94163,-97.33801511,49.88291188,-8.29
45967.94164,-97.33798784,49.88291606,221,45967.94164,-97.33798784,49.88291606,-76.12,45967.94164,-97.33798784,49.88291606,13.09,45967.94164,-97.33798784,49.88291606,-8.07
45967.94165,-97.33794264,49.8829231,221,45967.94165,-97.33794264,49.8829231,-66.3,45967.94165,-97.33794264,49.8829231,14.4,45967.94165,-97.33794264,49.8829231,-14.27
45967.94167,-97.33790921,49.88292831,221,45967.94167,-97.33790921,49.88292831,-74.45,45967.94167,-97.33790921,49.88292831,13.12,45967.94167,-97.33790921,49.88292831,-8.58
45967.94168,-97.33789247,49.88293057,221,45967.94168,-97.33789247,49.88293057,-71.11,45967.94168,-97.33789247,49.88293057,14.7,45967.94168,-97.33789247,49.88293057,-10.07
45967.94169,-97.33788218,49.88293171,221,45967.94169,-97.33788218,49.88293171,-76.34,45967.94169,-97.33788218,49.88293171,11.7,45967.94169,-97.33788218,49.88293171,-14
45967.9417,-97.33787247,49.8829328,221,45967.9417,-97.33787247,49.8829328,-76.67,45967.9417,-97.33787247,49.8829328,12.35,45967.9417,-97.33787247,49.8829328,-9.31
45967.94171,-97.33786426,49.88293371,221,45967.94171,-97.33786426,49.88293371,-76.62,45967.94171,-97.33786426,49.88293371,14.74,45967.94171,-97.33786426,49.88293371,-9.12
45967.94172,-97.3378519,49.88293509,221,45967.94172,-97.3378519,49.88293509,-70.5,45967.94172,-97.3378519,49.88293509,13.5,45967.94172,-97.3378519,49.88293509,-8.5
45967.94174,-97.33784279,49.88293611,221,45967.94174,-97.33784279,49.88293611,-69.32,45967.94174,-97.33784279,49.88293611,11.59,45967.94174,-97.33784279,49.88293611,-8.16
