,,,Cell Identity_0,,,,R0 RSRP_0,,,,R0 RS-CINR_0,,,,R0 RSRQ_0
45967.93825,-97.33794965,49.88326104,148,45967.93825,-97.33794965,49.88326104,-75.58,45967.93825,-97.33794965,49.88326104,16.84,45967.93825,-97.33794965,49.88326104,-10.61
45967.93826,-97.33794134,49.88326232,148,45967.93826,-97.33794134,49.88326232,-76.16,45967.93826,-97.33794134,49.88326232,19.19,45967.93826,-97.33794134,49.88326232,-10.47
45967.93827,-97.33792909,49.88326421,148,45967.93827,-97.33792909,49.88326421,-76.13,45967.93827,-97.33792909,49.88326421,20.36,45967.93827,-97.33792909,49.88326421,-10.03
45967.93829,-97.33791867,49.88326582,148,45967.93829,-97.33791867,49.88326582,-75.27,45967.93829,-97.33791867,49.88326582,34.02,45967.93829,-97.33791867,49.88326582,-10.45
45967.9383,-97.3379098,49.88326719,148,45967.9383,-97.3379098,49.88326719,-75.05,45967.9383,-97.3379098,49.88326719,21.42,45967.9383,-97.3379098,49.88326719,-10.65
45967.93831,-97.33789791,49.88326903,148,45967.93831,-97.33789791,49.88326903,-77.62,45967.93831,-97.33789791,49.88326903,18.93,45967.93831,-97.33789791,49.88326903,-15.9
45967.93832,-97.3378872,49.88327068,148,45967.93832,-97.3378872,49.88327068,-82.86,45967.93832,-97.3378872,49.88327068,16.98,45967.93832,-97.3378872,49.88327068,-16.36
45967.93833,-97.33787696,49.88327226,148,45967.93833,-97.33787696,49.88327226,-84.07,45967.93833,-97.33787696,49.88327226,18.26,45967.93833,-97.33787696,49.88327226,-16.5
45967.93834,-97.33786661,49.88327386,148,45967.93834,-97.33786661,49.88327386,-83.99,45967.93834,-97.33786661,49.88327386,18.34,45967.93834,-97.33786661,49.88327386,-15.76
45967.93836,-97.33784235,49.88327881,148,45967.93836,-97.33784235,49.88327881,-88.24,45967.93836,-97.33784235,49.88327881,18.57,45967.93836,-97.33784235,49.88327881,-12.37
45967.93837,-97.33781584,49.88328439,148,45967.93837,-97.33781584,49.88328439,-84.15,45967.93837,-97.33781584,49.88328439,19.38,45967.93837,-97.33781584,49.88328439,-10.46
45967.93838,-97.33778441,49.883291,148,45967.93838,-97.33778441,49.883291,-83.72,45967.93838,-97.33778441,49.883291,20.19,45967.93838,-97.33778441,49.883291,-7.61
45967.93839,-97.33776537,49.88329392,148,45967.93839,-97.33776537,49.88329392,-89.01,45967.93839,-97.33776537,49.88329392,21.12,45967.93839,-97.33776537,49.88329392,-7.72
45967.9384,-97.33775837,49.88328066,148,45967.9384,-97.33775837,49.88328066,-83.56,45967.9384,-97.33775837,49.88328066,17.68,45967.9384,-97.33775837,49.88328066,-14
45967.93841,-97.33775296,49.8832704,148,45967.93841,-97.33775296,49.8832704,-88.34,45967.93841,-97.33775296,49.8832704,18.64,45967.93841,-97.33775296,49.8832704,-15.57
45967.93843,-97.33774733,49.88325973,148,45967.93843,-97.33774733,49.88325973,-86.28,45967.93843,-97.33774733,49.88325973,18.13,45967.93843,-97.33774733,49.88325973,-8.69
45967.93844,-97.33774134,49.88324839,148,45967.93844,-97.33774134,49.88324839,-88.47,45967.93844,-97.33774134,49.88324839,17.89,45967.93844,-97.33774134,49.88324839,-15.53
45967.93845,-97.33774,49.8832388,148,45967.93845,-97.33774,49.8832388,-89.19,45967.93845,-97.33774,49.8832388,19.49,45967.93845,-97.33774,49.8832388,-16.16
45967.93846,-97.3377455,49.88323864,148,45967.93846,-97.3377455,49.88323864,-89.72,45967.93846,-97.3377455,49.88323864,17.38,45967.93846,-97.3377455,49.88323864,-16.35
45967.93847,-97.3377845,49.88323752,148,45967.93847,-97.3377845,49.88323752,-86.3,45967.93847,-97.3377845,49.88323752,16.55,45967.93847,-97.3377845,49.88323752,-17.78
45967.93848,-97.33780799,49.88323684,148,45967.93848,-97.33780799,49.88323684,-88.63,45967.93848,-97.33780799,49.88323684,17.83,45967.93848,-97.33780799,49.88323684,-14.16
45967.93849,-97.33783093,49.88323618,148,45967.93849,-97.33783093,49.88323618,-84.12,45967.93849,-97.33783093,49.88323618,17.99,45967.93849,-97.33783093,49.88323618,-15.1
45967.93851,-97.33785211,49.88323557,148,45967.93851,-97.33785211,49.88323557,-88.89,45967.93851,-97.33785211,49.88323557,17.95,45967.93851,-97.33785211,49.88323557,-15.12
45967.93852,-97.33788019,49.88323124,148,45967.93852,-97.33788019,49.88323124,-83.79,45967.93852,-97.33788019,49.88323124,19.24,45967.93852,-97.33788019,49.88323124,-14.84
45967.93853,-97.33790386,49.88322722,148,45967.93853,-97.33790386,49.88322722,-82.88,45967.93853,-97.33790386,49.88322722,14.6,45967.93853,-97.33790386,49.88322722,-14.68
45967.93854,-97.33793785,49.88322146,148,45967.93854,-97.33793785,49.88322146,-82.89,45967.93854,-97.33793785,49.88322146,19.46,45967.93854,-97.33793785,49.88322146,-14.92
45967.93855,-97.33796317,49.88321716,148,45967.93855,-97.33796317,49.88321716,-82.73,45967.93855,-97.33796317,49.88321716,18.42,45967.93855,-97.33796317,49.88321716,-16.07
45967.93856,-97.33799325,49.88321205,148,45967.93856,-97.33799325,49.88321205,-78.86,45967.93856,-97.33799325,49.88321205,21.18,45967.93856,-97.33799325,49.88321205,-15.21
45967.93858,-97.33800193,49.88321104,148,45967.93858,-97.33800193,49.88321104,-80.11,45967.93858,-97.33800193,49.88321104,18.09,45967.93858,-97.33800193,49.88321104,-16.59
45967.93859,-97.33800837,49.88321035,148,45967.93859,-97.33800837,49.88321035,-77.56,45967.93859,-97.33800837,49.88321035,21.96,45967.93859,-97.33800837,49.88321035,-8.74
45967.9386,-97.33801648,49.88320948,148,45967.9386,-97.33801648,49.88320948,-74.8,45967.9386,-97.33801648,49.88320948,34.46,45967.9386,-97.33801648,49.88320948,-14.58
45967.93861,-97.33802315,49.88320876,148,45967.93861,-97.33802315,49.88320876,-80.72,45967.93861,-97.33802315,49.88320876,20.26,45967.93861,-97.33802315,49.88320876,-16.61
45967.93862,-97.33803055,49.88320797,148,45967.93862,-97.33803055,49.88320797,-78.34,45967.93862,-97.33803055,49.88320797,16.18,45967.93862,-97.33803055,49.88320797,-16.22
45967.93863,-97.3380384,49.88320713,148,45967.93863,-97.3380384,49.88320713,-78.44,45967.93863,-97.3380384,49.88320713,30.82,45967.93863,-97.3380384,49.88320713,-15.81
45967.93865,-97.3380456,49.88320636,148,45967.93865,-97.3380456,49.88320636,-80.83,45967.93865,-97.3380456,49.88320636,20.45,45967.93865,-97.3380456,49.88320636,-8.22
45967.93866,-97.33805065,49.88320582,148,45967.93866,-97.33805065,49.88320582,-78.14,45967.93866,-97.33805065,49.88320582,20.02,45967.93866,-97.33805065,49.88320582,-9.14
45967.93867,-97.33806009,49.8832048,148,45967.93867,-97.33806009,49.8832048,-76.39,45967.93867,-97.33806009,49.8832048,19.97,45967.93867,-97.33806009,49.8832048,-11.17
45967.93868,-97.33806736,49.88320403,148,45967.93868,-97.33806736,49.88320403,-79,45967.93868,-97.33806736,49.88320403,20.21,45967.93868,-97.33806736,49.88320403,-16.38
45967.93869,-97.33807476,49.88320323,148,45967.93869,-97.33807476,49.88320323,-81.79,45967.93869,-97.33807476,49.88320323,21,45967.93869,-97.33807476,49.88320323,-9.72
45967.9387,-97.33808217,49.88320244,148,45967.9387,-97.33808217,49.88320244,-82.1,45967.9387,-97.33808217,49.88320244,14.11,45967.9387,-97.33808217,49.88320244,-9.03
45967.93871,-97.33809199,49.88320116,148,45967.93871,-97.33809199,49.88320116,-81.67,45967.93871,-97.33809199,49.88320116,20.84,45967.93871,-97.33809199,49.88320116,-8.58
45967.93873,-97.33812453,49.8831958,148,45967.93873,-97.33812453,49.8831958,-80.46,45967.93873,-97.33812453,49.8831958,19.09,45967.93873,-97.33812453,49.8831958,-7.38
45967.93874,-97.33816891,49.88318711,148,45967.93874,-97.33816891,49.88318711,-83.54,45967.93874,-97.33816891,49.88318711,20.32,45967.93874,-97.33816891,49.88318711,-9.63
45967.93875,-97.33816814,49.88317423,148,45967.93875,-97.33816814,49.88317423,-86.32,45967.93875,-97.33816814,49.88317423,15.87,45967.93875,-97.33816814,49.88317423,-8.05
45967.93876,-97.33816729,49.88316023,148,45967.93876,-97.33816729,49.88316023,-83.69,45967.93876,-97.33816729,49.88316023,19.04,45967.93876,-97.33816729,49.88316023,-7.5
45967.93877,-97.33816645,49.88314627,148,45967.93877,-97.33816645,49.88314627,-78.2,45967.93877,-97.33816645,49.88314627,21.93,45967.93877,-97.33816645,49.88314627,-8.29
45967.93878,-97.33815621,49.8831461,148,45967.93878,-97.33815621,49.8831461,-84.77,45967.93878,-97.33815621,49.8831461,21.24,45967.93878,-97.33815621,49.8831461,-9.77
45967.9388,-97.33814469,49.88314863,148,45967.9388,-97.33814469,49.88314863,-83.01,45967.9388,-97.33814469,49.88314863,20.68,45967.9388,-97.33814469,49.88314863,-7.44
45967.93881,-97.3381316,49.88315152,148,45967.93881,-97.3381316,49.88315152,-77.53,45967.93881,-97.3381316,49.88315152,17,45967.93881,-97.3381316,49.88315152,-9.9
45967.93882,-97.33811775,49.88315457,148,45967.93882,-97.33811775,49.88315457,-83.42,45967.93882,-97.33811775,49.88315457,16.26,45967.93882,-97.33811775,49.88315457,-14.64
45967.93883,-97.33810298,49.88315716,148,45967.93883,-97.33810298,49.88315716,-77.67,45967.93883,-97.33810298,49.88315716,19.07,45967.93883,-97.33810298,49.88315716,-15.45
45967.93884,-97.3380845,49.883159,148,45967.93884,-97.3380845,49.883159,-82.04,45967.93884,-97.3380845,49.883159,20.77,45967.93884,-97.3380845,49.883159,-15.58
45967.93885,-97.33806826,49.88316062,148,45967.93885,-97.33806826,49.88316062,-83.81,45967.93885,-97.33806826,49.88316062,20.54,45967.93885,-97.33806826,49.88316062,-11.34
45967.93887,-97.33804422,49.88316302,148,45967.93887,-97.33804422,49.88316302,-85.69,45967.93887,-97.33804422,49.88316302,20.97,45967.93887,-97.33804422,49.88316302,-9.15
45967.93888,-97.33802362,49.88316507,148,45967.93888,-97.33802362,49.88316507,-82.93,45967.93888,-97.33802362,49.88316507,21.2,45967.93888,-97.33802362,49.88316507,-8.91
45967.93889,-97.33800351,49.88316708,148,45967.93889,-97.33800351,49.88316708,-80.39,45967.93889,-97.33800351,49.88316708,19.37,45967.93889,-97.33800351,49.88316708,-10.83
45967.9389,-97.33798515,49.88316891,148,45967.9389,-97.33798515,49.88316891,-79.34,45967.9389,-97.33798515,49.88316891,19.64,45967.9389,-97.33798515,49.88316891,-14.3
45967.93891,-97.33796385,49.88317103,148,45967.93891,-97.33796385,49.88317103,-85.93,45967.93891,-97.33796385,49.88317103,19.51,45967.93891,-97.33796385,49.88317103,-11.16
45967.93892,-97.33794736,49.88317421,148,45967.93892,-97.33794736,49.88317421,-81.32,45967.93892,-97.33794736,49.88317421,21.65,45967.93892,-97.33794736,49.88317421,-10.68
45967.93893,-97.33793222,49.88317728,148,45967.93893,-97.33793222,49.88317728,-80.84,45967.93893,-97.33793222,49.88317728,15.06,45967.93893,-97.33793222,49.88317728,-7.91
45967.93895,-97.33791497,49.88318077,148,45967.93895,-97.33791497,49.88318077,-82.42,45967.93895,-97.33791497,49.88318077,19.89,45967.93895,-97.33791497,49.88318077,-14.63
45967.93896,-97.33790098,49.88318361,148,45967.93896,-97.33790098,49.88318361,-79.11,45967.93896,-97.33790098,49.88318361,20.96,45967.93896,-97.33790098,49.88318361,-10.34
45967.93897,-97.3378829,49.88318727,148,45967.93897,-97.3378829,49.88318727,-78.94,45967.93897,-97.3378829,49.88318727,20.71,45967.93897,-97.3378829,49.88318727,-10.35
45967.93898,-97.33787059,49.88318976,148,45967.93898,-97.33787059,49.88318976,-77.28,45967.93898,-97.33787059,49.88318976,21.99,45967.93898,-97.33787059,49.88318976,-8.98
45967.93899,-97.33785269,49.88319332,148,45967.93899,-97.33785269,49.88319332,-75.04,45967.93899,-97.33785269,49.88319332,14.27,45967.93899,-97.33785269,49.88319332,-9.84
45967.939,-97.33784924,49.88319362,148,45967.939,-97.33784924,49.88319362,-71.21,45967.939,-97.33784924,49.88319362,38.02,45967.939,-97.33784924,49.88319362,-8.44
45967.93902,-97.33784559,49.88319394,148,45967.93902,-97.33784559,49.88319394,-73.53,45967.93902,-97.33784559,49.88319394,21.27,45967.93902,-97.33784559,49.88319394,-9.85
45967.93903,-97.33784207,49.88319424,148,45967.93903,-97.33784207,49.88319424,-74.14,45967.93903,-97.33784207,49.88319424,21.65,45967.93903,-97.33784207,49.88319424,-8.45
45967.93904,-97.33783849,49.88319455,148,45967.93904,-97.33783849,49.88319455,-72.44,45967.93904,-97.33783849,49.88319455,22.06,45967.93904,-97.33783849,49.88319455,-7.36
45967.93905,-97.33783527,49.88319483,148,45967.93905,-97.33783527,49.88319483,-70.12,45967.93905,-97.33783527,49.88319483,26.14,45967.93905,-97.33783527,49.88319483,-7.85
45967.93906,-97.33783181,49.88319513,148,45967.93906,-97.33783181,49.88319513,-68.53,45967.93906,-97.33783181,49.88319513,40,45967.93906,-97.33783181,49.88319513,-13.95
45967.93907,-97.33782797,49.88319546,148,45967.93907,-97.33782797,49.88319546,-74.76,45967.93907,-97.33782797,49.88319546,34.46,45967.93907,-97.33782797,49.88319546,-14.33
45967.93909,-97.33782472,49.88319574,148,45967.93909,-97.33782472,49.88319574,-74.61,45967.93909,-97.33782472,49.88319574,34.61,45967.93909,-97.33782472,49.88319574,-10.33
45967.9391,-97.33782098,49.88319607,148,45967.9391,-97.33782098,49.88319607,-74.97,45967.9391,-97.33782098,49.88319607,34.25,45967.9391,-97.33782098,49.88319607,-9.93
45967.93911,-97.33781826,49.8831963,148,45967.93911,-97.33781826,49.8831963,-76.48,45967.93911,-97.33781826,49.8831963,32.74,45967.93911,-97.33781826,49.8831963,-16.19
45967.93912,-97.33781397,49.88319667,148,45967.93912,-97.33781397,49.88319667,-74.6,45967.93912,-97.33781397,49.88319667,20.8,45967.93912,-97.33781397,49.88319667,-8.88
45967.93913,-97.33781059,49.88319697,148,45967.93913,-97.33781059,49.88319697,-78.98,45967.93913,-97.33781059,49.88319697,21.52,45967.93913,-97.33781059,49.88319697,-7.54
45967.93914,-97.33780689,49.88319729,148,45967.93914,-97.33780689,49.88319729,-78.18,45967.93914,-97.33780689,49.88319729,23.19,45967.93914,-97.33780689,49.88319729,-6.99
45967.93915,-97.33780351,49.88319758,148,45967.93915,-97.33780351,49.88319758,-76.23,45967.93915,-97.33780351,49.88319758,32.99,45967.93915,-97.33780351,49.88319758,-16.06
45967.93917,-97.33779596,49.88319845,148,45967.93917,-97.33779596,49.88319845,-77.87,45967.93917,-97.33779596,49.88319845,21.48,45967.93917,-97.33779596,49.88319845,-10.01
45967.93918,-97.33777391,49.8832014,148,45967.93918,-97.33777391,49.8832014,-82.18,45967.93918,-97.33777391,49.8832014,15.93,45967.93918,-97.33777391,49.8832014,-11.86
45967.93919,-97.33775366,49.88320411,148,45967.93919,-97.33775366,49.88320411,-82.96,45967.93919,-97.33775366,49.88320411,21.95,45967.93919,-97.33775366,49.88320411,-9.12
45967.9392,-97.33773681,49.8832033,148,45967.9392,-97.33773681,49.8832033,-81.44,45967.9392,-97.33773681,49.8832033,19.21,45967.9392,-97.33773681,49.8832033,-9.43
45967.93921,-97.33773395,49.88319069,148,45967.93921,-97.33773395,49.88319069,-87.86,45967.93921,-97.33773395,49.88319069,20.05,45967.93921,-97.33773395,49.88319069,-10.22
45967.93922,-97.33773118,49.88317844,148,45967.93922,-97.33773118,49.88317844,-89.18,45967.93922,-97.33773118,49.88317844,19.74,45967.93922,-97.33773118,49.88317844,-12.38
45967.93924,-97.33772914,49.88316945,148,45967.93924,-97.33772914,49.88316945,-91.67,45967.93924,-97.33772914,49.88316945,20.58,45967.93924,-97.33772914,49.88316945,-10.48
45967.93925,-97.33774103,49.88316303,148,45967.93925,-97.33774103,49.88316303,-93.66,45967.93925,-97.33774103,49.88316303,18.75,45967.93925,-97.33774103,49.88316303,-16.75
45967.93926,-97.33775514,49.88316079,148,45967.93926,-97.33775514,49.88316079,-88.78,45967.93926,-97.33775514,49.88316079,18.14,45967.93926,-97.33775514,49.88316079,-18.83
45967.93927,-97.33776921,49.88315857,148,45967.93927,-97.33776921,49.88315857,-83.85,45967.93927,-97.33776921,49.88315857,21.09,45967.93927,-97.33776921,49.88315857,-13.05
45967.93928,-97.33778313,49.88315637,148,45967.93928,-97.33778313,49.88315637,-88.47,45967.93928,-97.33778313,49.88315637,18.93,45967.93928,-97.33778313,49.88315637,-10.32
45967.93929,-97.33779713,49.88315416,148,45967.93929,-97.33779713,49.88315416,-89.69,45967.93929,-97.33779713,49.88315416,21.58,45967.93929,-97.33779713,49.88315416,-9.31
45967.93931,-97.33781157,49.88315187,148,45967.93931,-97.33781157,49.88315187,-86.63,45967.93931,-97.33781157,49.88315187,19.65,45967.93931,-97.33781157,49.88315187,-9.64
45967.93932,-97.33782458,49.88314982,148,45967.93932,-97.33782458,49.88314982,-85.46,45967.93932,-97.33782458,49.88314982,21.36,45967.93932,-97.33782458,49.88314982,-12.45
45967.93933,-97.33783502,49.88314835,148,45967.93933,-97.33783502,49.88314835,-85.57,45967.93933,-97.33783502,49.88314835,16.57,45967.93933,-97.33783502,49.88314835,-10.81
45967.93934,-97.3378415,49.88314764,148,45967.93934,-97.3378415,49.88314764,-86.69,45967.93934,-97.3378415,49.88314764,20.81,45967.93934,-97.3378415,49.88314764,-11.55
45967.93935,-97.33784787,49.88314695,148,45967.93935,-97.33784787,49.88314695,-91.04,45967.93935,-97.33784787,49.88314695,21.04,45967.93935,-97.33784787,49.88314695,-9.11
45967.93936,-97.33785325,49.88314636,148,45967.93936,-97.33785325,49.88314636,-88.58,45967.93936,-97.33785325,49.88314636,16.45,45967.93936,-97.33785325,49.88314636,-12.12
45967.93937,-97.33786055,49.88314556,148,45967.93937,-97.33786055,49.88314556,-84.14,45967.93937,-97.33786055,49.88314556,19.04,45967.93937,-97.33786055,49.88314556,-16.61
45967.93939,-97.33786708,49.88314485,148,45967.93939,-97.33786708,49.88314485,-87.59,45967.93939,-97.33786708,49.88314485,20.92,45967.93939,-97.33786708,49.88314485,-8.5
45967.9394,-97.33787387,49.88314411,148,45967.9394,-97.33787387,49.88314411,-86.26,45967.9394,-97.33787387,49.88314411,19.79,45967.9394,-97.33787387,49.88314411,-15.37
45967.93941,-97.33788079,49.88314336,148,45967.93941,-97.33788079,49.88314336,-87.14,45967.93941,-97.33788079,49.88314336,18.89,45967.93941,-97.33788079,49.88314336,-18.08
45967.93942,-97.33788711,49.88314267,148,45967.93942,-97.33788711,49.88314267,-83.96,45967.93942,-97.33788711,49.88314267,21.26,45967.93942,-97.33788711,49.88314267,-8.2
45967.93943,-97.33789367,49.88314195,148,45967.93943,-97.33789367,49.88314195,-86.43,45967.93943,-97.33789367,49.88314195,20.04,45967.93943,-97.33789367,49.88314195,-11.62
45967.93944,-97.33790002,49.88314126,148,45967.93944,-97.33790002,49.88314126,-85.12,45967.93944,-97.33790002,49.88314126,19.45,45967.93944,-97.33790002,49.88314126,-9.17
45967.93946,-97.33790666,49.88314053,148,45967.93946,-97.33790666,49.88314053,-88.6,45967.93946,-97.33790666,49.88314053,18.86,45967.93946,-97.33790666,49.88314053,-8.39
45967.93947,-97.33791308,49.88313983,148,45967.93947,-97.33791308,49.88313983,-85.78,45967.93947,-97.33791308,49.88313983,18.19,45967.93947,-97.33791308,49.88313983,-18.07
45967.93948,-97.33791969,49.88313911,148,45967.93948,-97.33791969,49.88313911,-91.88,45967.93948,-97.33791969,49.88313911,19.13,45967.93948,-97.33791969,49.88313911,-8.08
45967.93949,-97.33792474,49.88313856,148,45967.93949,-97.33792474,49.88313856,-91.24,45967.93949,-97.33792474,49.88313856,20.38,45967.93949,-97.33792474,49.88313856,-11.65
45967.9395,-97.3379322,49.88313775,148,45967.9395,-97.3379322,49.88313775,-89.4,45967.9395,-97.3379322,49.88313775,19.29,45967.9395,-97.3379322,49.88313775,-9.7
45967.93951,-97.33795217,49.88313507,148,45967.93951,-97.33795217,49.88313507,-89.62,45967.93951,-97.33795217,49.88313507,19.51,45967.93951,-97.33795217,49.88313507,-10.22
45967.93952,-97.3379703,49.88313264,148,45967.93952,-97.3379703,49.88313264,-91.3,45967.93952,-97.3379703,49.88313264,18.37,45967.93952,-97.3379703,49.88313264,-17.38
45967.93954,-97.3379877,49.88313032,148,45967.93954,-97.3379877,49.88313032,-87.94,45967.93954,-97.3379877,49.88313032,19.09,45967.93954,-97.3379877,49.88313032,-17.03
45967.93955,-97.33800739,49.88312768,148,45967.93955,-97.33800739,49.88312768,-87.62,45967.93955,-97.33800739,49.88312768,20.29,45967.93955,-97.33800739,49.88312768,-9.45
45967.93956,-97.33802008,49.88312598,148,45967.93956,-97.33802008,49.88312598,-88.81,45967.93956,-97.33802008,49.88312598,19.74,45967.93956,-97.33802008,49.88312598,-12.71
45967.93957,-97.33804349,49.88312285,148,45967.93957,-97.33804349,49.88312285,-87.78,45967.93957,-97.33804349,49.88312285,20.97,45967.93957,-97.33804349,49.88312285,-10.8
45967.93958,-97.3380846,49.88311734,148,45967.93958,-97.3380846,49.88311734,-87.96,45967.93958,-97.3380846,49.88311734,19.78,45967.93958,-97.3380846,49.88311734,-10.48
45967.93959,-97.33812003,49.8831126,148,45967.93959,-97.33812003,49.8831126,-89.67,45967.93959,-97.33812003,49.8831126,19.29,45967.93959,-97.33812003,49.8831126,-9.94
45967.93961,-97.33813127,49.88310521,148,45967.93961,-97.33813127,49.88310521,-88.61,45967.93961,-97.33813127,49.88310521,19.83,45967.93961,-97.33813127,49.88310521,-8.12
45967.93962,-97.33812963,49.88309779,148,45967.93962,-97.33812963,49.88309779,-84.73,45967.93962,-97.33812963,49.88309779,18.49,45967.93962,-97.33812963,49.88309779,-10.78
45967.93963,-97.33812783,49.8830896,148,45967.93963,-97.33812783,49.8830896,-85.05,45967.93963,-97.33812783,49.8830896,20.39,45967.93963,-97.33812783,49.8830896,-10.82
45967.93964,-97.33812616,49.88308206,148,45967.93964,-97.33812616,49.88308206,-84.08,45967.93964,-97.33812616,49.88308206,18.95,45967.93964,-97.33812616,49.88308206,-13.91
45967.93965,-97.33812448,49.88307443,148,45967.93965,-97.33812448,49.88307443,-83.93,45967.93965,-97.33812448,49.88307443,19.41,45967.93965,-97.33812448,49.88307443,-18.47
45967.93966,-97.338112,49.88307349,148,45967.93966,-97.338112,49.88307349,-86.1,45967.93966,-97.338112,49.88307349,19.33,45967.93966,-97.338112,49.88307349,-11.3
45967.93968,-97.33809353,49.88307562,148,45967.93968,-97.33809353,49.88307562,-82.56,45967.93968,-97.33809353,49.88307562,19.99,45967.93968,-97.33809353,49.88307562,-10.15
45967.93969,-97.3380799,49.88307719,148,45967.93969,-97.3380799,49.88307719,-77.93,45967.93969,-97.3380799,49.88307719,18.67,45967.93969,-97.3380799,49.88307719,-9.84
45967.9397,-97.33805782,49.88307973,148,45967.9397,-97.33805782,49.88307973,-87,45967.9397,-97.33805782,49.88307973,18.74,45967.9397,-97.33805782,49.88307973,-10.5
45967.93971,-97.33804015,49.88308177,148,45967.93971,-97.33804015,49.88308177,-81.97,45967.93971,-97.33804015,49.88308177,20.44,45967.93971,-97.33804015,49.88308177,-9.38
45967.93972,-97.3380218,49.88308388,148,45967.93972,-97.3380218,49.88308388,-79.42,45967.93972,-97.3380218,49.88308388,20.69,45967.93972,-97.3380218,49.88308388,-11.52
45967.93973,-97.3380039,49.88308595,148,45967.93973,-97.3380039,49.88308595,-82.98,45967.93973,-97.3380039,49.88308595,19.46,45967.93973,-97.3380039,49.88308595,-16.65
45967.93974,-97.33798775,49.88308789,148,45967.93974,-97.33798775,49.88308789,-75.16,45967.93974,-97.33798775,49.88308789,18.84,45967.93974,-97.33798775,49.88308789,-12.1
45967.93976,-97.33797897,49.8830893,148,45967.93976,-97.33797897,49.8830893,-80.29,45967.93976,-97.33797897,49.8830893,21.39,45967.93976,-97.33797897,49.8830893,-8.9
45967.93977,-97.33797035,49.88309068,148,45967.93977,-97.33797035,49.88309068,-80.23,45967.93977,-97.33797035,49.88309068,21.38,45967.93977,-97.33797035,49.88309068,-8.56
45967.93978,-97.33796075,49.88309221,148,45967.93978,-97.33796075,49.88309221,-78.08,45967.93978,-97.33796075,49.88309221,21.13,45967.93978,-97.33796075,49.88309221,-7.14
45967.93979,-97.33795244,49.88309354,148,45967.93979,-97.33795244,49.88309354,-80.51,45967.93979,-97.33795244,49.88309354,16.07,45967.93979,-97.33795244,49.88309354,-10.19
45967.9398,-97.33794244,49.88309514,148,45967.9398,-97.33794244,49.88309514,-82.81,45967.9398,-97.33794244,49.88309514,17.64,45967.9398,-97.33794244,49.88309514,-11.68
45967.93981,-97.33793591,49.88309619,148,45967.93981,-97.33793591,49.88309619,-80.71,45967.93981,-97.33793591,49.88309619,16.49,45967.93981,-97.33793591,49.88309619,-9.87
45967.93983,-97.33792474,49.88309797,148,45967.93983,-97.33792474,49.88309797,-81.15,45967.93983,-97.33792474,49.88309797,19.45,45967.93983,-97.33792474,49.88309797,-9.28
45967.93984,-97.33791549,49.88309945,148,45967.93984,-97.33791549,49.88309945,-81.64,45967.93984,-97.33791549,49.88309945,16.8,45967.93984,-97.33791549,49.88309945,-8.85
45967.93985,-97.33790628,49.88310093,148,45967.93985,-97.33790628,49.88310093,-79.74,45967.93985,-97.33790628,49.88310093,20.5,45967.93985,-97.33790628,49.88310093,-9.45
45967.93986,-97.33789712,49.88310239,148,45967.93986,-97.33789712,49.88310239,-80.23,45967.93986,-97.33789712,49.88310239,21.43,45967.93986,-97.33789712,49.88310239,-7.45
45967.93987,-97.33788496,49.88310364,148,45967.93987,-97.33788496,49.88310364,-78.79,45967.93987,-97.33788496,49.88310364,20.78,45967.93987,-97.33788496,49.88310364,-11.8
45967.93988,-97.33787117,49.88310479,148,45967.93988,-97.33787117,49.88310479,-82.73,45967.93988,-97.33787117,49.88310479,16.34,45967.93988,-97.33787117,49.88310479,-12.88
45967.9399,-97.33785734,49.88310593,148,45967.9399,-97.33785734,49.88310593,-73.85,45967.9399,-97.33785734,49.88310593,18.39,45967.9399,-97.33785734,49.88310593,-11.91
45967.93991,-97.33784411,49.88310703,148,45967.93991,-97.33784411,49.88310703,-76.47,45967.93991,-97.33784411,49.88310703,19.5,45967.93991,-97.33784411,49.88310703,-10.57
45967.93992,-97.33782772,49.88310839,148,45967.93992,-97.33782772,49.88310839,-71.34,45967.93992,-97.33782772,49.88310839,37.82,45967.93992,-97.33782772,49.88310839,-10.84
45967.93993,-97.33781347,49.88310957,148,45967.93993,-97.33781347,49.88310957,-77.59,45967.93993,-97.33781347,49.88310957,21.35,45967.93993,-97.33781347,49.88310957,-12.55
45967.93994,-97.33780291,49.88311045,148,45967.93994,-97.33780291,49.88311045,-72.55,45967.93994,-97.33780291,49.88311045,22,45967.93994,-97.33780291,49.88311045,-9.63
45967.93995,-97.33778061,49.88311308,148,45967.93995,-97.33778061,49.88311308,-77.66,45967.93995,-97.33778061,49.88311308,20.05,45967.93995,-97.33778061,49.88311308,-8.95
45967.93996,-97.33775897,49.88311597,148,45967.93996,-97.33775897,49.88311597,-74.8,45967.93996,-97.33775897,49.88311597,20.72,45967.93996,-97.33775897,49.88311597,-7.12
45967.93998,-97.33773828,49.88311874,148,45967.93998,-97.33773828,49.88311874,-74.9,45967.93998,-97.33773828,49.88311874,20.53,45967.93998,-97.33773828,49.88311874,-8.56
45967.93999,-97.33771723,49.88312156,148,45967.93999,-97.33771723,49.88312156,-80.29,45967.93999,-97.33771723,49.88312156,19.18,45967.93999,-97.33771723,49.88312156,-9.34
45967.94,-97.33770294,49.88312131,148,45967.94,-97.33770294,49.88312131,-77.84,45967.94,-97.33770294,49.88312131,17.41,45967.94,-97.33770294,49.88312131,-8.35
