cellid_cordinate,cell_lon,cell_lat,PCI,cellid_cordinate,cell_lon_RSRP,cell_lat_RSRP,RSRP,cellid_cordinate,cell_lon_SNR,cell_lat_SNR,SNR,cellid_cordinate,cell_lon_RSRQ,cell_lon_RSRQ,RSRQ
45967.93829,-97.33791867,49.88326582,148.0,45967.93829,-97.33791867,49.88326582,-74.88,45967.93829,-97.33791867,49.88326582,23.71,45967.93829,-97.33791867,49.88326582,-10.79
45967.9383,-97.3379098,49.88326719,148.0,45967.9383,-97.3379098,49.88326719,-81.82,45967.9383,-97.3379098,49.88326719,21.6,45967.9383,-97.3379098,49.88326719,-16.66
45967.93831,-97.33789791,49.88326903,148.0,45967.93831,-97.33789791,49.88326903,-70.39,45967.93831,-97.33789791,49.88326903,22.93,45967.93831,-97.33789791,49.88326903,-9.75
45967.93832,-97.3378872,49.88327068,148.0,45967.93832,-97.3378872,49.88327068,-77.95,45967.93832,-97.3378872,49.88327068,22.03,45967.93832,-97.3378872,49.88327068,-10.89
45967.93833,-97.33787696,49.88327226,148.0,45967.93833,-97.33787696,49.88327226,-81.72,45967.93833,-97.33787696,49.88327226,20.69,45967.93833,-97.33787696,49.88327226,-16.79
45967.93834,-97.33786661,49.88327386,148.0,45967.93834,-97.33786661,49.88327386,-81.97,45967.93834,-97.33786661,49.88327386,21.83,45967.93834,-97.33786661,49.88327386,-7.52
45967.93836,-97.33784235,49.88327881,148.0,45967.93836,-97.33784235,49.88327881,-79.29,45967.93836,-97.33784235,49.88327881,20.88,45967.93836,-97.33784235,49.88327881,-11.09
45967.93837,-97.33781584,49.88328439,148.0,45967.93837,-97.33781584,49.88328439,-78.71,45967.93837,-97.33781584,49.88328439,21.39,45967.93837,-97.33781584,49.88328439,-9.58
45967.93838,-97.33778441,49.883291,148.0,45967.93838,-97.33778441,49.883291,-77.37,45967.93838,-97.33778441,49.883291,21.49,45967.93838,-97.33778441,49.883291,-11.09
45967.93839,-97.33776537,49.88329392,148.0,45967.93839,-97.33776537,49.88329392,-74.06,45967.93839,-97.33776537,49.88329392,22.37,45967.93839,-97.33776537,49.88329392,-8.08
45967.9384,-97.33775837,49.88328066,148.0,45967.9384,-97.33775837,49.88328066,-80.52,45967.9384,-97.33775837,49.88328066,20.81,45967.9384,-97.33775837,49.88328066,-8.7
45967.93841,-97.33775296,49.8832704,148.0,45967.93841,-97.33775296,49.8832704,-77.1,45967.93841,-97.33775296,49.8832704,21.66,45967.93841,-97.33775296,49.8832704,-10.71
45967.93843,-97.33774733,49.88325973,148.0,45967.93843,-97.33774733,49.88325973,-80.52,45967.93843,-97.33774733,49.88325973,21.76,45967.93843,-97.33774733,49.88325973,-7.92
45967.93844,-97.33774134,49.88324839,148.0,45967.93844,-97.33774134,49.88324839,-79.63,45967.93844,-97.33774134,49.88324839,21.19,45967.93844,-97.33774134,49.88324839,-9.55
45967.93845,-97.33774,49.8832388,148.0,45967.93845,-97.33774,49.8832388,-79.41,45967.93845,-97.33774,49.8832388,21.33,45967.93845,-97.33774,49.8832388,-10.33
45967.93846,-97.3377455,49.88323864,148.0,45967.93846,-97.3377455,49.88323864,-79.41,45967.93846,-97.3377455,49.88323864,21.33,45967.93846,-97.3377455,49.88323864,-10.33
45967.93847,-97.3377845,49.88323752,148.0,45967.93847,-97.3377845,49.88323752,-79.15,45967.93847,-97.3377845,49.88323752,20.94,45967.93847,-97.3377845,49.88323752,-14.46
45967.93848,-97.33780799,49.88323684,148.0,45967.93848,-97.33780799,49.88323684,-78.5,45967.93848,-97.33780799,49.88323684,20.06,45967.93848,-97.33780799,49.88323684,-14.81
45967.93849,-97.33783093,49.88323618,148.0,45967.93849,-97.33783093,49.88323618,-78.57,45967.93849,-97.33783093,49.88323618,21.36,45967.93849,-97.33783093,49.88323618,-6.87
45967.93851,-97.33785211,49.88323557,148.0,45967.93851,-97.33785211,49.88323557,-74.6,45967.93851,-97.33785211,49.88323557,21.62,45967.93851,-97.33785211,49.88323557,-7.62
45967.93852,-97.33788019,49.88323124,148.0,45967.93852,-97.33788019,49.88323124,-79.26,45967.93852,-97.33788019,49.88323124,21.77,45967.93852,-97.33788019,49.88323124,-8.71
45967.93853,-97.33790386,49.88322722,148.0,45967.93853,-97.33790386,49.88322722,-77.55,45967.93853,-97.33790386,49.88322722,21.83,45967.93853,-97.33790386,49.88322722,-7.76
45967.93854,-97.33793785,49.88322146,148.0,45967.93854,-97.33793785,49.88322146,-82.39,45967.93854,-97.33793785,49.88322146,21.3,45967.93854,-97.33793785,49.88322146,-9.08
45967.93855,-97.33796317,49.88321716,148.0,45967.93855,-97.33796317,49.88321716,-78.1,45967.93855,-97.33796317,49.88321716,22.75,45967.93855,-97.33796317,49.88321716,-8.37
45967.93856,-97.33799325,49.88321205,148.0,45967.93856,-97.33799325,49.88321205,-81.38,45967.93856,-97.33799325,49.88321205,21.45,45967.93856,-97.33799325,49.88321205,-13.11
45967.93858,-97.33800193,49.88321104,148.0,45967.93858,-97.33800193,49.88321104,-73.57,45967.93858,-97.33800193,49.88321104,35.95,45967.93858,-97.33800193,49.88321104,-7.87
45967.93859,-97.33800837,49.88321035,148.0,45967.93859,-97.33800837,49.88321035,-72.27,45967.93859,-97.33800837,49.88321035,37.25,45967.93859,-97.33800837,49.88321035,-8.26
45967.9386,-97.33801648,49.88320948,148.0,45967.9386,-97.33801648,49.88320948,-77.44,45967.9386,-97.33801648,49.88320948,21.95,45967.9386,-97.33801648,49.88320948,-6.89
45967.93861,-97.33802315,49.88320876,148.0,45967.93861,-97.33802315,49.88320876,-70.2,45967.93861,-97.33802315,49.88320876,22.34,45967.93861,-97.33802315,49.88320876,-7.45
45967.93862,-97.33803055,49.88320797,148.0,45967.93862,-97.33803055,49.88320797,-71.9,45967.93862,-97.33803055,49.88320797,22.43,45967.93862,-97.33803055,49.88320797,-7.65
45967.93863,-97.3380384,49.88320713,148.0,45967.93863,-97.3380384,49.88320713,-81.75,45967.93863,-97.3380384,49.88320713,21.31,45967.93863,-97.3380384,49.88320713,-7.92
45967.93865,-97.3380456,49.88320636,148.0,45967.93865,-97.3380456,49.88320636,-76.28,45967.93865,-97.3380456,49.88320636,33.22,45967.93865,-97.3380456,49.88320636,-8.14
45967.93866,-97.33805065,49.88320582,148.0,45967.93866,-97.33805065,49.88320582,-71.42,45967.93866,-97.33805065,49.88320582,38.08,45967.93866,-97.33805065,49.88320582,-8.13
45967.93867,-97.33806009,49.8832048,148.0,45967.93867,-97.33806009,49.8832048,-72.51,45967.93867,-97.33806009,49.8832048,36.98,45967.93867,-97.33806009,49.8832048,-16.57
45967.93868,-97.33806736,49.88320403,148.0,45967.93868,-97.33806736,49.88320403,-74.51,45967.93868,-97.33806736,49.88320403,34.98,45967.93868,-97.33806736,49.88320403,-7.56
45967.93869,-97.33807476,49.88320323,148.0,45967.93869,-97.33807476,49.88320323,-76.79,45967.93869,-97.33807476,49.88320323,21.01,45967.93869,-97.33807476,49.88320323,-8.33
45967.9387,-97.33808217,49.88320244,148.0,45967.9387,-97.33808217,49.88320244,-87.13,45967.9387,-97.33808217,49.88320244,21.87,45967.9387,-97.33808217,49.88320244,-10.69
45967.93871,-97.33809199,49.88320116,148.0,45967.93871,-97.33809199,49.88320116,-83.13,45967.93871,-97.33809199,49.88320116,21.35,45967.93871,-97.33809199,49.88320116,-13.86
45967.93873,-97.33812453,49.8831958,148.0,45967.93873,-97.33812453,49.8831958,-79.08,45967.93873,-97.33812453,49.8831958,21.95,45967.93873,-97.33812453,49.8831958,-9.09
45967.93874,-97.33816891,49.88318711,148.0,45967.93874,-97.33816891,49.88318711,-76.72,45967.93874,-97.33816891,49.88318711,20.95,45967.93874,-97.33816891,49.88318711,-7.79
45967.93875,-97.33816814,49.88317423,148.0,45967.93875,-97.33816814,49.88317423,-79.9,45967.93875,-97.33816814,49.88317423,21.1,45967.93875,-97.33816814,49.88317423,-9.2
45967.93876,-97.33816729,49.88316023,148.0,45967.93876,-97.33816729,49.88316023,-77.71,45967.93876,-97.33816729,49.88316023,22.01,45967.93876,-97.33816729,49.88316023,-7.16
45967.93877,-97.33816645,49.88314627,148.0,45967.93877,-97.33816645,49.88314627,-72.67,45967.93877,-97.33816645,49.88314627,21.05,45967.93877,-97.33816645,49.88314627,-8.88
45967.93878,-97.33815621,49.8831461,148.0,45967.93878,-97.33815621,49.8831461,-75.19,45967.93878,-97.33815621,49.8831461,21.7,45967.93878,-97.33815621,49.8831461,-7.43
45967.9388,-97.33814469,49.88314863,148.0,45967.9388,-97.33814469,49.88314863,-74.48,45967.9388,-97.33814469,49.88314863,21.85,45967.9388,-97.33814469,49.88314863,-7.16
45967.93881,-97.3381316,49.88315152,148.0,45967.93881,-97.3381316,49.88315152,-74.29,45967.93881,-97.3381316,49.88315152,22.38,45967.93881,-97.3381316,49.88315152,-8.57
45967.93882,-97.33811775,49.88315457,148.0,45967.93882,-97.33811775,49.88315457,-76.89,45967.93882,-97.33811775,49.88315457,22.71,45967.93882,-97.33811775,49.88315457,-9.29
45967.93883,-97.33810298,49.88315716,148.0,45967.93883,-97.33810298,49.88315716,-68.75,45967.93883,-97.33810298,49.88315716,40.0,45967.93883,-97.33810298,49.88315716,-9.33
45967.93884,-97.3380845,49.883159,148.0,45967.93884,-97.3380845,49.883159,-72.52,45967.93884,-97.3380845,49.883159,36.98,45967.93884,-97.3380845,49.883159,-15.23
45967.93885,-97.33806826,49.88316062,148.0,45967.93885,-97.33806826,49.88316062,-77.8,45967.93885,-97.33806826,49.88316062,20.71,45967.93885,-97.33806826,49.88316062,-8.46
45967.93887,-97.33804422,49.88316302,148.0,45967.93887,-97.33804422,49.88316302,-77.57,45967.93887,-97.33804422,49.88316302,20.8,45967.93887,-97.33804422,49.88316302,-7.19
45967.93888,-97.33802362,49.88316507,148.0,45967.93888,-97.33802362,49.88316507,-80.0,45967.93888,-97.33802362,49.88316507,21.37,45967.93888,-97.33802362,49.88316507,-7.74
45967.93889,-97.33800351,49.88316708,148.0,45967.93889,-97.33800351,49.88316708,-79.26,45967.93889,-97.33800351,49.88316708,21.69,45967.93889,-97.33800351,49.88316708,-10.98
45967.9389,-97.33798515,49.88316891,148.0,45967.9389,-97.33798515,49.88316891,-81.17,45967.9389,-97.33798515,49.88316891,21.8,45967.9389,-97.33798515,49.88316891,-6.45
45967.93891,-97.33796385,49.88317103,148.0,45967.93891,-97.33796385,49.88317103,-78.55,45967.93891,-97.33796385,49.88317103,22.06,45967.93891,-97.33796385,49.88317103,-9.12
45967.93892,-97.33794736,49.88317421,148.0,45967.93892,-97.33794736,49.88317421,-79.48,45967.93892,-97.33794736,49.88317421,20.08,45967.93892,-97.33794736,49.88317421,-17.48
45967.93893,-97.33793222,49.88317728,148.0,45967.93893,-97.33793222,49.88317728,-73.84,45967.93893,-97.33793222,49.88317728,20.69,45967.93893,-97.33793222,49.88317728,-8.05
45967.93895,-97.33791497,49.88318077,148.0,45967.93895,-97.33791497,49.88318077,-77.85,45967.93895,-97.33791497,49.88318077,20.39,45967.93895,-97.33791497,49.88318077,-7.5
45967.93896,-97.33790098,49.88318361,148.0,45967.93896,-97.33790098,49.88318361,-79.23,45967.93896,-97.33790098,49.88318361,30.25,45967.93896,-97.33790098,49.88318361,-16.12
45967.93897,-97.3378829,49.88318727,148.0,45967.93897,-97.3378829,49.88318727,-75.3,45967.93897,-97.3378829,49.88318727,20.12,45967.93897,-97.3378829,49.88318727,-9.56
45967.93898,-97.33787059,49.88318976,148.0,45967.93898,-97.33787059,49.88318976,-78.42,45967.93898,-97.33787059,49.88318976,20.37,45967.93898,-97.33787059,49.88318976,-10.47
45967.93899,-97.33785269,49.88319332,148.0,45967.93899,-97.33785269,49.88319332,-72.69,45967.93899,-97.33785269,49.88319332,20.26,45967.93899,-97.33785269,49.88319332,-11.24
45967.939,-97.33784924,49.88319362,148.0,45967.939,-97.33784924,49.88319362,-69.93,45967.939,-97.33784924,49.88319362,39.56,45967.939,-97.33784924,49.88319362,-8.32
45967.93902,-97.33784559,49.88319394,148.0,45967.93902,-97.33784559,49.88319394,-67.26,45967.93902,-97.33784559,49.88319394,40.0,45967.93902,-97.33784559,49.88319394,-17.34
45967.93903,-97.33784207,49.88319424,148.0,45967.93903,-97.33784207,49.88319424,-74.63,45967.93903,-97.33784207,49.88319424,34.84,45967.93903,-97.33784207,49.88319424,-9.6
45967.93904,-97.33783849,49.88319455,148.0,45967.93904,-97.33783849,49.88319455,-64.53,45967.93904,-97.33783849,49.88319455,40.0,45967.93904,-97.33783849,49.88319455,-7.41
45967.93905,-97.33783527,49.88319483,148.0,45967.93905,-97.33783527,49.88319483,-69.01,45967.93905,-97.33783527,49.88319483,40.0,45967.93905,-97.33783527,49.88319483,-8.68
45967.93906,-97.33783181,49.88319513,148.0,45967.93906,-97.33783181,49.88319513,-72.71,45967.93906,-97.33783181,49.88319513,36.77,45967.93906,-97.33783181,49.88319513,-9.59
45967.93907,-97.33782797,49.88319546,148.0,45967.93907,-97.33782797,49.88319546,-72.63,45967.93907,-97.33782797,49.88319546,21.83,45967.93907,-97.33782797,49.88319546,-7.59
45967.93909,-97.33782472,49.88319574,148.0,45967.93909,-97.33782472,49.88319574,-74.63,45967.93909,-97.33782472,49.88319574,22.86,45967.93909,-97.33782472,49.88319574,-8.25
45967.9391,-97.33782098,49.88319607,148.0,45967.9391,-97.33782098,49.88319607,-76.68,45967.9391,-97.33782098,49.88319607,22.52,45967.9391,-97.33782098,49.88319607,-7.26
45967.93911,-97.33781826,49.8831963,148.0,45967.93911,-97.33781826,49.8831963,-73.84,45967.93911,-97.33781826,49.8831963,22.85,45967.93911,-97.33781826,49.8831963,-7.53
45967.93912,-97.33781397,49.88319667,148.0,45967.93912,-97.33781397,49.88319667,-74.92,45967.93912,-97.33781397,49.88319667,23.73,45967.93912,-97.33781397,49.88319667,-9.2
45967.93913,-97.33781059,49.88319697,148.0,45967.93913,-97.33781059,49.88319697,-70.85,45967.93913,-97.33781059,49.88319697,38.62,45967.93913,-97.33781059,49.88319697,-10.99
45967.93914,-97.33780689,49.88319729,148.0,45967.93914,-97.33780689,49.88319729,-76.96,45967.93914,-97.33780689,49.88319729,22.92,45967.93914,-97.33780689,49.88319729,-8.54
45967.93915,-97.33780351,49.88319758,148.0,45967.93915,-97.33780351,49.88319758,-82.12,45967.93915,-97.33780351,49.88319758,27.35,45967.93915,-97.33780351,49.88319758,-5.65
45967.93917,-97.33779596,49.88319845,148.0,45967.93917,-97.33779596,49.88319845,-78.04,45967.93917,-97.33779596,49.88319845,20.41,45967.93917,-97.33779596,49.88319845,-16.16
45967.93918,-97.33777391,49.8832014,148.0,45967.93918,-97.33777391,49.8832014,-78.23,45967.93918,-97.33777391,49.8832014,20.5,45967.93918,-97.33777391,49.8832014,-7.14
45967.93919,-97.33775366,49.88320411,148.0,45967.93919,-97.33775366,49.88320411,-74.5,45967.93919,-97.33775366,49.88320411,34.97,45967.93919,-97.33775366,49.88320411,-9.7
45967.9392,-97.33773681,49.8832033,148.0,45967.9392,-97.33773681,49.8832033,-76.85,45967.9392,-97.33773681,49.8832033,32.63,45967.9392,-97.33773681,49.8832033,-11.87
45967.93921,-97.33773395,49.88319069,148.0,45967.93921,-97.33773395,49.88319069,-74.72,45967.93921,-97.33773395,49.88319069,21.33,45967.93921,-97.33773395,49.88319069,-7.97
45967.93922,-97.33773118,49.88317844,148.0,45967.93922,-97.33773118,49.88317844,-82.57,45967.93922,-97.33773118,49.88317844,20.41,45967.93922,-97.33773118,49.88317844,-8.54
45967.93924,-97.33772914,49.88316945,148.0,45967.93924,-97.33772914,49.88316945,-84.66,45967.93924,-97.33772914,49.88316945,21.96,45967.93924,-97.33772914,49.88316945,-8.64
45967.93925,-97.33774103,49.88316303,148.0,45967.93925,-97.33774103,49.88316303,-83.44,45967.93925,-97.33774103,49.88316303,21.39,45967.93925,-97.33774103,49.88316303,-8.69
45967.93926,-97.33775514,49.88316079,148.0,45967.93926,-97.33775514,49.88316079,-79.95,45967.93926,-97.33775514,49.88316079,20.45,45967.93926,-97.33775514,49.88316079,-14.93
45967.93927,-97.33776921,49.88315857,148.0,45967.93927,-97.33776921,49.88315857,-83.23,45967.93927,-97.33776921,49.88315857,20.08,45967.93927,-97.33776921,49.88315857,-15.62
45967.93928,-97.33778313,49.88315637,148.0,45967.93928,-97.33778313,49.88315637,-76.24,45967.93928,-97.33778313,49.88315637,33.21,45967.93928,-97.33778313,49.88315637,-17.63
45967.93929,-97.33779713,49.88315416,148.0,45967.93929,-97.33779713,49.88315416,-80.48,45967.93929,-97.33779713,49.88315416,20.22,45967.93929,-97.33779713,49.88315416,-10.07
45967.93931,-97.33781157,49.88315187,148.0,45967.93931,-97.33781157,49.88315187,-82.47,45967.93931,-97.33781157,49.88315187,20.57,45967.93931,-97.33781157,49.88315187,-13.0
45967.93932,-97.33782458,49.88314982,148.0,45967.93932,-97.33782458,49.88314982,-79.38,45967.93932,-97.33782458,49.88314982,21.65,45967.93932,-97.33782458,49.88314982,-7.01
45967.93933,-97.33783502,49.88314835,148.0,45967.93933,-97.33783502,49.88314835,-78.63,45967.93933,-97.33783502,49.88314835,21.47,45967.93933,-97.33783502,49.88314835,-7.93
45967.93934,-97.3378415,49.88314764,148.0,45967.93934,-97.3378415,49.88314764,-76.17,45967.93934,-97.3378415,49.88314764,21.9,45967.93934,-97.3378415,49.88314764,-8.18
45967.93935,-97.33784787,49.88314695,148.0,45967.93935,-97.33784787,49.88314695,-81.16,45967.93935,-97.33784787,49.88314695,22.3,45967.93935,-97.33784787,49.88314695,-7.58
45967.93936,-97.33785325,49.88314636,148.0,45967.93936,-97.33785325,49.88314636,-79.78,45967.93936,-97.33785325,49.88314636,21.86,45967.93936,-97.33785325,49.88314636,-8.59
45967.93937,-97.33786055,49.88314556,148.0,45967.93937,-97.33786055,49.88314556,-83.41,45967.93937,-97.33786055,49.88314556,22.1,45967.93937,-97.33786055,49.88314556,-7.94
45967.93939,-97.33786708,49.88314485,148.0,45967.93939,-97.33786708,49.88314485,-70.69,45967.93939,-97.33786708,49.88314485,38.76,45967.93939,-97.33786708,49.88314485,-8.43
45967.9394,-97.33787387,49.88314411,148.0,45967.9394,-97.33787387,49.88314411,-70.95,45967.9394,-97.33787387,49.88314411,38.5,45967.9394,-97.33787387,49.88314411,-17.28
45967.93941,-97.33788079,49.88314336,148.0,45967.93941,-97.33788079,49.88314336,-76.23,45967.93941,-97.33788079,49.88314336,33.21,45967.93941,-97.33788079,49.88314336,-17.49
45967.93942,-97.33788711,49.88314267,148.0,45967.93942,-97.33788711,49.88314267,-71.33,45967.93942,-97.33788711,49.88314267,38.11,45967.93942,-97.33788711,49.88314267,-8.41
45967.93943,-97.33789367,49.88314195,148.0,45967.93943,-97.33789367,49.88314195,-71.52,45967.93943,-97.33789367,49.88314195,37.92,45967.93943,-97.33789367,49.88314195,-13.34
45967.93944,-97.33790002,49.88314126,148.0,45967.93944,-97.33790002,49.88314126,-75.41,45967.93944,-97.33790002,49.88314126,34.03,45967.93944,-97.33790002,49.88314126,-12.89
45967.93946,-97.33790666,49.88314053,148.0,45967.93946,-97.33790666,49.88314053,-73.3,45967.93946,-97.33790666,49.88314053,36.14,45967.93946,-97.33790666,49.88314053,-9.0
45967.93947,-97.33791308,49.88313983,148.0,45967.93947,-97.33791308,49.88313983,-69.94,45967.93947,-97.33791308,49.88313983,39.5,45967.93947,-97.33791308,49.88313983,-10.61
45967.93948,-97.33791969,49.88313911,148.0,45967.93948,-97.33791969,49.88313911,-73.63,45967.93948,-97.33791969,49.88313911,22.41,45967.93948,-97.33791969,49.88313911,-8.23
45967.93949,-97.33792474,49.88313856,148.0,45967.93949,-97.33792474,49.88313856,-77.93,45967.93949,-97.33792474,49.88313856,31.51,45967.93949,-97.33792474,49.88313856,-13.49
45967.9395,-97.3379322,49.88313775,148.0,45967.9395,-97.3379322,49.88313775,-77.5,45967.9395,-97.3379322,49.88313775,31.94,45967.9395,-97.3379322,49.88313775,-7.8
45967.93951,-97.33795217,49.88313507,148.0,45967.93951,-97.33795217,49.88313507,-76.34,45967.93951,-97.33795217,49.88313507,21.88,45967.93951,-97.33795217,49.88313507,-8.81
45967.93952,-97.3379703,49.88313264,148.0,45967.93952,-97.3379703,49.88313264,-80.5,45967.93952,-97.3379703,49.88313264,28.95,45967.93952,-97.3379703,49.88313264,-13.91
45967.93954,-97.3379877,49.88313032,148.0,45967.93954,-97.3379877,49.88313032,-73.64,45967.93954,-97.3379877,49.88313032,35.8,45967.93954,-97.3379877,49.88313032,-15.91
45967.93955,-97.33800739,49.88312768,148.0,45967.93955,-97.33800739,49.88312768,-78.23,45967.93955,-97.33800739,49.88312768,31.22,45967.93955,-97.33800739,49.88312768,-11.51
45967.93956,-97.33802008,49.88312598,148.0,45967.93956,-97.33802008,49.88312598,-73.72,45967.93956,-97.33802008,49.88312598,35.72,45967.93956,-97.33802008,49.88312598,-14.74
45967.93957,-97.33804349,49.88312285,148.0,45967.93957,-97.33804349,49.88312285,-77.48,45967.93957,-97.33804349,49.88312285,21.61,45967.93957,-97.33804349,49.88312285,-8.94
45967.93958,-97.3380846,49.88311734,148.0,45967.93958,-97.3380846,49.88311734,-78.98,45967.93958,-97.3380846,49.88311734,20.55,45967.93958,-97.3380846,49.88311734,-16.57
45967.93959,-97.33812003,49.8831126,148.0,45967.93959,-97.33812003,49.8831126,-76.22,45967.93959,-97.33812003,49.8831126,21.78,45967.93959,-97.33812003,49.8831126,-9.32
45967.93961,-97.33813127,49.88310521,148.0,45967.93961,-97.33813127,49.88310521,-73.39,45967.93961,-97.33813127,49.88310521,22.02,45967.93961,-97.33813127,49.88310521,-10.01
45967.93962,-97.33812963,49.88309779,148.0,45967.93962,-97.33812963,49.88309779,-77.57,45967.93962,-97.33812963,49.88309779,20.38,45967.93962,-97.33812963,49.88309779,-12.64
45967.93963,-97.33812783,49.8830896,148.0,45967.93963,-97.33812783,49.8830896,-78.02,45967.93963,-97.33812783,49.8830896,20.98,45967.93963,-97.33812783,49.8830896,-15.17
45967.93964,-97.33812616,49.88308206,148.0,45967.93964,-97.33812616,49.88308206,-74.1,45967.93964,-97.33812616,49.88308206,35.34,45967.93964,-97.33812616,49.88308206,-10.54
45967.93965,-97.33812448,49.88307443,148.0,45967.93965,-97.33812448,49.88307443,-75.54,45967.93965,-97.33812448,49.88307443,20.98,45967.93965,-97.33812448,49.88307443,-13.42
45967.93966,-97.338112,49.88307349,148.0,45967.93966,-97.338112,49.88307349,-79.28,45967.93966,-97.338112,49.88307349,30.14,45967.93966,-97.338112,49.88307349,-10.38
45967.93968,-97.33809353,49.88307562,148.0,45967.93968,-97.33809353,49.88307562,-78.65,45967.93968,-97.33809353,49.88307562,22.05,45967.93968,-97.33809353,49.88307562,-7.95
45967.93969,-97.3380799,49.88307719,148.0,45967.93969,-97.3380799,49.88307719,-78.78,45967.93969,-97.3380799,49.88307719,21.55,45967.93969,-97.3380799,49.88307719,-15.51
45967.9397,-97.33805782,49.88307973,148.0,45967.9397,-97.33805782,49.88307973,-75.24,45967.9397,-97.33805782,49.88307973,22.04,45967.9397,-97.33805782,49.88307973,-10.79
45967.93971,-97.33804015,49.88308177,148.0,45967.93971,-97.33804015,49.88308177,-81.94,45967.93971,-97.33804015,49.88308177,21.91,45967.93971,-97.33804015,49.88308177,-10.93
45967.93972,-97.3380218,49.88308388,148.0,45967.93972,-97.3380218,49.88308388,-77.98,45967.93972,-97.3380218,49.88308388,22.08,45967.93972,-97.3380218,49.88308388,-10.96
45967.93973,-97.3380039,49.88308595,148.0,45967.93973,-97.3380039,49.88308595,-76.46,45967.93973,-97.3380039,49.88308595,21.19,45967.93973,-97.3380039,49.88308595,-10.73
45967.93974,-97.33798775,49.88308789,148.0,45967.93974,-97.33798775,49.88308789,-75.68,45967.93974,-97.33798775,49.88308789,19.97,45967.93974,-97.33798775,49.88308789,-13.67
45967.93976,-97.33797897,49.8830893,148.0,45967.93976,-97.33797897,49.8830893,-71.67,45967.93976,-97.33797897,49.8830893,21.78,45967.93976,-97.33797897,49.8830893,-8.41
45967.93977,-97.33797035,49.88309068,148.0,45967.93977,-97.33797035,49.88309068,-74.04,45967.93977,-97.33797035,49.88309068,22.68,45967.93977,-97.33797035,49.88309068,-8.68
45967.93978,-97.33796075,49.88309221,148.0,45967.93978,-97.33796075,49.88309221,-81.3,45967.93978,-97.33796075,49.88309221,21.26,45967.93978,-97.33796075,49.88309221,-10.85
45967.93979,-97.33795244,49.88309354,148.0,45967.93979,-97.33795244,49.88309354,-71.39,45967.93979,-97.33795244,49.88309354,38.03,45967.93979,-97.33795244,49.88309354,-15.96
45967.9398,-97.33794244,49.88309514,148.0,45967.9398,-97.33794244,49.88309514,-76.35,45967.9398,-97.33794244,49.88309514,20.83,45967.9398,-97.33794244,49.88309514,-8.21
45967.93981,-97.33793591,49.88309619,148.0,45967.93981,-97.33793591,49.88309619,-75.06,45967.93981,-97.33793591,49.88309619,22.95,45967.93981,-97.33793591,49.88309619,-9.02
45967.93983,-97.33792474,49.88309797,148.0,45967.93983,-97.33792474,49.88309797,-73.93,45967.93983,-97.33792474,49.88309797,22.02,45967.93983,-97.33792474,49.88309797,-7.87
45967.93984,-97.33791549,49.88309945,148.0,45967.93984,-97.33791549,49.88309945,-75.53,45967.93984,-97.33791549,49.88309945,22.66,45967.93984,-97.33791549,49.88309945,-9.54
45967.93985,-97.33790628,49.88310093,148.0,45967.93985,-97.33790628,49.88310093,-73.74,45967.93985,-97.33790628,49.88310093,22.04,45967.93985,-97.33790628,49.88310093,-8.62
45967.93986,-97.33789712,49.88310239,148.0,45967.93986,-97.33789712,49.88310239,-73.64,45967.93986,-97.33789712,49.88310239,35.78,45967.93986,-97.33789712,49.88310239,-8.65
45967.93987,-97.33788496,49.88310364,148.0,45967.93987,-97.33788496,49.88310364,-71.63,45967.93987,-97.33788496,49.88310364,22.73,45967.93987,-97.33788496,49.88310364,-10.53
45967.93988,-97.33787117,49.88310479,148.0,45967.93988,-97.33787117,49.88310479,-73.69,45967.93988,-97.33787117,49.88310479,35.73,45967.93988,-97.33787117,49.88310479,-9.23
45967.9399,-97.33785734,49.88310593,148.0,45967.9399,-97.33785734,49.88310593,-71.19,45967.9399,-97.33785734,49.88310593,22.56,45967.9399,-97.33785734,49.88310593,-7.51
45967.93991,-97.33784411,49.88310703,148.0,45967.93991,-97.33784411,49.88310703,-69.71,45967.93991,-97.33784411,49.88310703,39.71,45967.93991,-97.33784411,49.88310703,-8.81
45967.93992,-97.33782772,49.88310839,148.0,45967.93992,-97.33782772,49.88310839,-72.62,45967.93992,-97.33782772,49.88310839,23.3,45967.93992,-97.33782772,49.88310839,-7.5
45967.93993,-97.33781347,49.88310957,148.0,45967.93993,-97.33781347,49.88310957,-77.07,45967.93993,-97.33781347,49.88310957,22.88,45967.93993,-97.33781347,49.88310957,-7.25
45967.93994,-97.33780291,49.88311045,148.0,45967.93994,-97.33780291,49.88311045,-67.53,45967.93994,-97.33780291,49.88311045,40.0,45967.93994,-97.33780291,49.88311045,-8.1
45967.93995,-97.33778061,49.88311308,148.0,45967.93995,-97.33778061,49.88311308,-65.78,45967.93995,-97.33778061,49.88311308,40.0,45967.93995,-97.33778061,49.88311308,-7.76
45967.93996,-97.33775897,49.88311597,148.0,45967.93996,-97.33775897,49.88311597,-75.96,45967.93996,-97.33775897,49.88311597,22.3,45967.93996,-97.33775897,49.88311597,-8.12
45967.93998,-97.33773828,49.88311874,148.0,45967.93998,-97.33773828,49.88311874,-70.81,45967.93998,-97.33773828,49.88311874,23.21,45967.93998,-97.33773828,49.88311874,-7.26
